elapsed_ms,frametime_ms,ppu_usage,spu_usage
0.090,30.761,5.037,28.506
29.916,29.854,5.037,28.506
60.050,30.168,5.037,28.506
89.931,29.917,4.771,27.006
120.110,30.213,5.302,30.006
150.076,30.002,4.771,27.005
180.289,30.249,5.036,28.506
210.225,29.971,4.771,27.005
240.804,30.612,5.301,30.006
271.730,30.960,5.036,28.506
295.824,24.123,6.759,38.258
326.360,30.573,5.036,28.506
355.815,29.488,4.771,27.005
387.478,31.699,3.976,22.504
417.715,30.270,4.771,27.005
447.408,29.732,5.036,28.506
477.244,29.863,5.036,28.505
508.185,30.968,5.301,30.006
538.494,30.356,4.771,27.005
568.887,30.431,5.036,28.505
599.027,30.174,5.036,28.505
629.457,30.466,4.771,27.005
658.955,29.530,5.036,28.505
689.331,30.413,4.771,27.005
718.858,29.563,5.036,28.505
741.695,22.857,6.759,38.257
771.868,30.209,5.036,28.505
805.414,33.587,5.566,31.506
835.984,30.606,3.777,21.379
868.475,32.529,5.566,31.506
898.979,30.542,5.036,28.505
929.218,30.271,5.036,28.505
960.279,31.102,5.036,28.505
992.462,32.217,5.301,30.005
1023.982,31.555,5.301,30.005
1055.290,31.341,5.036,28.505
1085.798,30.546,3.976,22.504
1115.999,30.235,5.036,28.505
1147.263,31.304,5.036,28.505
1177.919,30.689,5.301,30.005
1209.024,31.141,5.301,30.005
1236.488,27.497,4.771,27.004
1267.283,30.818,5.036,28.505
1298.290,31.045,5.301,30.005
1330.461,32.211,5.301,30.005
1362.008,31.589,5.301,30.005
1393.801,31.828,5.036,28.504
1425.258,31.491,3.975,22.503
1456.284,31.070,5.300,30.004
1488.154,31.902,5.300,30.004
1517.617,29.500,4.505,25.504
1548.958,31.372,5.300,30.004
1578.213,29.294,4.770,27.004
1608.112,29.937,5.300,30.004
1637.588,29.508,4.505,25.504
1666.726,29.171,4.770,27.004
1697.387,30.696,5.300,30.004
1726.658,29.305,4.770,27.004
1756.894,30.272,5.035,28.504
1789.035,32.175,5.300,30.004
1819.973,30.972,5.300,30.004
1852.332,32.398,5.300,30.004
1884.218,31.924,5.300,30.004
1915.674,31.493,3.776,21.378
1945.471,29.828,5.035,28.504
1976.000,30.569,5.300,30.004
2006.926,30.961,5.035,28.504
2037.815,30.923,5.300,30.004
2067.920,30.142,4.770,27.003
2094.949,27.060,5.035,28.504
2124.287,29.367,4.770,27.003
2154.052,29.805,7.154,40.505
2185.502,31.486,4.173,23.628
2216.965,31.498,5.035,28.504
2249.869,32.938,5.829,33.004
2280.410,30.580,4.770,27.003
2312.060,31.663,4.769,27.003
2342.871,30.866,5.299,30.004
2374.885,32.053,3.776,21.378
2405.475,30.625,5.034,28.503
2437.322,31.884,5.299,30.003
2469.292,32.009,5.299,30.003
2500.550,31.290,5.034,28.503
2531.596,31.082,5.034,28.503
2562.934,31.379,5.299,30.003
2595.329,32.430,3.776,21.377
2626.153,30.871,5.299,30.003
2657.667,31.536,5.034,28.503
2686.935,29.307,5.034,28.503
2715.127,28.227,4.769,27.003
2744.899,29.810,5.034,28.503
2776.726,31.857,5.299,30.003
2808.774,32.081,5.299,30.003
2841.301,32.564,5.299,30.003
2872.905,31.649,5.299,30.003
2905.012,32.133,3.776,21.377
2936.659,31.686,5.299,30.003
2967.783,31.168,5.034,28.502
2998.367,30.613,5.299,30.002
3028.797,30.467,4.769,27.002
3059.904,31.141,5.034,28.502
3090.498,30.630,5.299,30.002
3120.802,30.342,5.034,28.502
3150.809,30.042,4.769,27.002
3180.338,29.563,4.769,27.002
3210.272,29.968,5.034,28.502
3240.404,30.166,5.034,28.502
3271.639,31.273,5.299,30.002
3303.164,31.560,3.974,22.502
3334.464,31.333,5.034,28.502
3366.008,31.587,5.564,31.502
3395.551,29.577,4.504,25.502
3426.401,30.885,5.564,31.502
3457.286,30.923,4.769,27.002
3489.720,32.461,5.299,30.002
3518.649,28.964,5.034,28.502
3551.626,33.015,5.298,30.002
3582.861,31.274,3.974,22.501
3614.216,31.393,5.033,28.502
3645.530,31.346,5.298,30.002
3676.776,31.285,5.033,28.501
3711.030,34.292,5.033,28.501
3743.145,32.152,4.172,23.626
3775.476,32.368,5.033,28.501
3807.316,31.876,5.298,30.001
3838.519,31.243,5.033,28.501
3871.078,32.602,5.298,30.001
3902.501,31.456,3.974,22.501
3934.198,31.729,5.298,30.001
3965.956,31.803,5.298,30.001
3996.580,30.658,5.033,28.501
4023.863,27.313,4.768,27.001
4054.720,30.893,5.298,30.001
4085.120,30.436,5.033,28.501
4115.226,30.141,5.033,28.501
4146.711,31.523,5.033,28.501
4177.050,30.370,5.298,30.001
4206.873,29.857,4.768,27.001
4236.580,29.747,4.768,27.000
4266.443,29.899,5.033,28.500
4296.064,29.652,5.033,28.500
4327.158,31.131,5.033,28.500
4357.832,30.709,5.033,28.500
4388.250,30.455,5.033,28.500
4419.105,30.889,5.033,28.500
4448.784,29.713,5.033,28.500
4478.854,30.104,5.033,28.500
4510.364,31.547,5.298,30.000
4542.426,32.092,3.973,22.500
4572.521,30.134,5.033,28.500
4601.516,29.035,4.768,27.000
4632.198,30.711,5.033,28.500
4663.485,31.325,5.297,30.000
4693.710,30.260,5.033,28.500
4723.438,29.765,4.768,27.000
4753.132,29.727,4.768,27.000
4783.628,30.529,5.032,28.500
4814.228,30.638,5.297,30.000
4845.093,30.895,4.768,27.000
4874.414,29.360,5.297,30.000
4906.735,32.354,5.297,30.000
4937.991,31.285,5.032,28.500
4970.021,32.078,5.562,31.500
5001.012,31.025,3.774,21.375
5032.991,32.015,5.032,28.499
5064.909,31.953,5.297,29.999
5097.217,32.348,5.297,29.999
5127.528,30.350,5.032,28.499
5159.330,31.839,5.297,29.999
5186.732,27.424,4.768,26.999
5213.507,26.813,5.032,28.499
5244.514,31.046,5.032,28.499
5274.340,29.861,5.032,28.499
5298.016,23.700,7.151,40.499
5329.411,31.431,5.032,28.499
5360.962,31.583,3.973,22.499
5391.511,30.586,5.032,28.499
5422.821,31.353,5.032,28.499
5452.699,29.913,5.032,28.499
5482.333,29.664,4.767,26.999
5511.255,28.959,5.032,28.499
5540.668,29.449,4.767,26.999
5571.655,31.021,5.297,29.999
5604.092,32.472,5.297,29.999
5631.940,27.880,5.032,28.499
5662.270,30.365,4.767,26.999
5693.758,31.527,5.032,28.499
5724.840,31.115,5.297,29.999
5755.038,30.226,5.032,28.499
5784.908,29.913,4.767,26.999
5814.846,29.974,4.767,26.999
5846.278,31.466,5.032,28.499
5876.936,30.690,5.297,29.998
5908.247,31.350,5.032,28.498
5939.552,31.343,5.297,29.998
5971.719,32.205,3.973,22.499
6003.239,31.553,5.297,29.998
6034.624,31.423,5.032,28.498
6065.189,30.600,5.297,29.998
6096.023,30.872,5.032,28.498
