elapsed_ms,frametime_ms,ppu_usage,spu_usage
0.093,31.140,5.402,29.130
31.151,31.087,5.686,30.663
62.737,31.630,5.401,29.129
95.442,32.740,4.263,22.996
120.748,25.337,7.247,39.092
156.754,36.050,4.902,26.444
189.392,32.687,5.682,30.659
223.394,34.040,5.682,30.658
257.115,33.761,4.261,22.992
290.470,33.399,5.965,32.188
321.846,31.417,5.680,30.654
353.228,31.415,5.396,29.121
385.119,31.933,4.259,22.989
417.297,32.219,5.678,30.652
441.843,24.576,7.240,39.081
472.189,30.384,5.678,30.651
503.064,30.912,5.393,29.117
534.058,31.034,5.393,29.116
565.191,31.173,4.044,21.837
598.270,33.116,5.959,32.179
629.553,31.321,5.108,27.581
662.454,32.941,5.958,32.177
693.690,31.275,5.674,30.644
725.770,32.119,4.042,21.833
759.507,33.780,5.673,30.641
789.951,30.484,5.673,30.641
820.044,30.129,5.105,27.576
874.501,54.518,3.544,19.148
906.399,31.943,5.386,29.104
939.942,33.581,5.953,32.166
973.700,33.799,5.669,30.633
1008.049,34.385,4.676,25.272
1042.502,34.507,5.667,30.631
1076.208,33.749,4.463,24.121
1105.709,29.535,5.383,29.098
1138.509,32.841,5.666,30.628
1170.932,32.465,5.666,30.627
1205.772,34.879,4.249,22.970
1237.488,31.755,5.664,30.625
1270.283,32.837,5.664,30.624
1303.512,33.266,4.247,22.967
1337.947,34.475,5.946,32.153
1369.751,31.849,5.379,29.090
1402.934,33.225,5.661,30.620
1439.601,36.713,4.458,24.112
1474.251,34.690,4.457,24.111
1506.129,31.920,5.660,30.617
1538.300,32.210,5.376,29.085
1571.166,32.905,5.659,30.614
1603.285,32.158,4.244,22.960
1635.509,32.265,5.940,32.144
1667.762,32.293,5.657,30.612
1700.300,32.580,5.939,32.142
1731.896,31.635,5.373,29.080
1763.553,31.693,4.029,21.810
1794.306,30.792,5.655,30.610
1826.790,32.523,5.654,30.609
1857.885,31.128,5.371,29.077
1889.886,32.046,5.653,30.607
1922.149,32.305,5.370,29.076
1954.806,32.696,4.239,22.954
1987.445,32.675,5.651,30.604
2020.269,32.869,5.651,30.603
2053.461,33.232,4.238,22.952
2077.556,24.120,7.204,39.018
2109.550,32.032,5.649,30.601
2140.760,31.253,5.084,27.540
2172.188,31.468,5.648,30.599
2203.780,31.631,4.024,21.802
2237.800,34.061,5.930,32.128
2270.310,32.548,5.929,32.127
2302.802,32.532,4.023,21.799
2335.153,32.391,5.646,30.595
2368.776,33.664,5.646,30.594
2403.323,34.589,4.234,22.944
2436.135,32.849,5.927,32.121
2468.379,32.284,5.362,29.061
2499.402,31.068,5.644,30.590
2531.655,32.293,5.643,30.589
2563.111,31.489,4.020,21.794
2593.639,30.568,5.642,30.588
2625.163,31.563,5.642,30.587
2654.556,29.423,4.795,25.998
2687.347,32.832,5.641,30.586
2718.291,30.986,5.641,30.585
2751.235,32.969,5.358,29.055
2784.074,32.891,4.441,24.084
2815.734,31.698,5.357,29.053
2846.888,31.199,5.639,30.581
2878.635,31.782,5.638,30.581
2910.911,32.316,5.356,29.051
2944.314,33.445,4.439,24.081
2976.519,32.246,5.637,30.578
3008.919,32.438,5.636,30.577
3043.023,34.146,4.438,24.079
3076.328,33.342,5.635,30.576
3108.745,32.453,5.635,30.575
3143.010,34.315,4.648,25.223
3170.107,27.128,8.029,43.567
3200.898,30.829,5.352,29.044
3232.265,31.407,4.014,21.783
3264.824,32.599,5.633,30.571
3297.886,33.099,5.632,30.570
3329.563,31.715,5.350,29.041
3361.484,31.960,4.224,22.927
3393.687,32.243,5.631,30.568
3429.048,35.406,6.193,33.624
3461.958,32.950,4.222,22.925
3492.368,30.423,5.066,27.509
3523.623,31.315,5.347,29.037
3554.473,30.893,5.347,29.036
3586.307,31.871,5.347,29.035
3619.319,33.051,5.909,32.091
3651.848,32.569,4.642,25.214
3684.806,32.993,5.345,29.033
3717.263,32.496,5.908,32.088
