elapsed_ms,frametime_ms,ppu_usage,spu_usage
0.090,30.567,4.986,28.381
31.430,31.371,4.723,26.888
62.961,31.571,5.248,29.875
93.048,30.122,4.723,26.888
123.515,30.498,4.986,28.381
154.564,31.090,4.986,28.381
185.201,30.673,4.723,26.888
216.489,31.322,5.248,29.875
248.388,31.930,3.936,22.406
279.158,30.814,4.723,26.888
311.526,32.406,5.248,29.875
344.161,32.671,4.986,28.381
375.062,30.937,5.248,29.875
406.757,31.733,4.986,28.381
438.446,31.726,3.739,21.286
469.883,31.474,4.985,28.381
502.089,32.237,5.248,29.875
534.025,31.974,5.510,31.369
565.895,31.909,4.723,26.887
598.278,32.424,4.133,23.527
629.414,31.179,4.985,28.381
661.742,32.359,5.248,29.875
693.593,31.895,5.248,29.875
726.552,32.994,4.985,28.381
756.954,30.438,4.985,28.381
788.937,32.016,3.936,22.406
820.173,31.273,4.985,28.381
850.735,30.601,4.985,28.381
881.385,30.683,4.985,28.381
908.721,27.367,4.461,25.394
938.771,30.086,5.248,29.875
970.817,32.082,4.985,28.381
1004.949,34.168,5.773,32.862
1038.824,33.914,3.936,22.406
1072.597,33.816,5.510,31.369
1105.261,32.703,5.248,29.875
1136.204,30.983,5.248,29.875
1165.373,29.200,4.985,28.381
1197.112,31.781,5.248,29.875
1226.780,29.698,5.248,29.875
1257.686,30.942,3.739,21.286
1290.492,32.848,5.248,29.875
1322.846,32.388,5.248,29.875
1356.261,33.453,5.248,29.875
1388.354,32.131,3.936,22.406
1420.226,31.912,5.248,29.875
1452.115,31.925,5.248,29.875
1483.113,31.033,4.723,26.887
1515.720,32.646,4.985,28.381
1544.988,29.302,5.248,29.875
1574.227,29.274,4.985,28.381
1606.049,31.855,5.248,29.875
1639.039,33.031,3.936,22.406
1672.352,33.354,5.510,31.368
1706.890,34.579,4.329,24.647
1739.019,32.165,4.985,28.381
1770.133,31.154,4.985,28.381
1801.012,30.917,4.985,28.381
1834.468,33.488,5.510,31.368
1864.707,30.279,4.723,26.887
1896.080,31.412,5.248,29.875
1927.383,31.335,3.739,21.286
1958.139,30.797,4.985,28.381
1990.342,32.240,5.248,29.875
2021.588,31.282,4.985,28.381
2053.013,31.456,4.985,28.381
2085.877,32.902,5.247,29.875
2117.254,31.417,3.739,21.286
2149.426,32.208,5.510,31.368
2182.414,33.026,5.247,29.875
2213.454,31.074,4.985,28.381
2245.558,32.147,5.247,29.875
2277.002,31.479,3.739,21.286
2308.084,31.119,4.985,28.381
2338.184,30.135,4.985,28.381
2368.785,30.638,4.723,26.887
2399.689,30.938,4.985,28.381
2432.469,32.818,5.247,29.874
2465.010,32.578,5.247,29.874
2497.544,32.571,4.132,23.526
2529.320,31.816,4.985,28.381
2561.205,31.919,4.985,28.381
2593.196,32.030,5.247,29.874
2625.438,32.281,4.985,28.381
2656.111,30.707,3.542,20.165
2689.031,32.959,5.510,31.368
2722.095,33.101,5.247,29.874
2754.497,32.437,5.247,29.874
2785.295,30.839,4.985,28.381
2815.777,30.517,3.542,20.165
2847.434,31.695,5.247,29.874
2877.865,30.461,5.247,29.874
2912.032,34.212,5.510,31.368
2944.910,32.913,5.510,31.368
2976.310,31.438,3.739,21.285
3007.558,31.287,4.985,28.381
3037.904,30.386,4.985,28.381
3070.258,32.385,5.247,29.874
3103.796,33.574,5.510,31.368
3136.201,32.446,3.739,21.285
3168.002,31.839,4.985,28.381
3199.722,31.751,4.985,28.381
3230.710,31.028,4.985,28.380
3262.591,31.919,4.985,28.380
