elapsed_ms,frametime_ms,ppu_usage,spu_usage
0.089,24.950,6.656,38.049
3.577,24.950,6.656,38.049
38.973,19.462,4.111,23.501
69.175,30.243,4.960,28.350
100.586,31.444,5.221,29.842
131.622,31.072,4.960,28.350
163.239,31.649,3.915,22.382
197.407,34.207,5.482,31.334
230.455,33.088,5.221,29.842
262.307,31.891,5.221,29.842
294.933,32.665,3.720,21.262
328.555,33.657,5.743,32.826
361.682,33.165,5.221,29.842
393.785,32.141,4.111,23.501
426.887,33.138,4.959,28.350
461.278,34.438,6.004,34.318
493.029,31.784,3.720,21.262
523.257,30.262,4.698,26.858
554.839,31.622,5.220,29.842
587.251,32.449,5.220,29.842
618.868,31.652,4.959,28.350
651.419,32.591,5.743,32.826
685.648,34.271,4.111,23.501
710.394,24.770,7.048,40.287
738.232,27.872,4.437,25.366
769.996,31.799,5.481,31.334
800.706,30.745,4.698,26.858
832.770,32.105,3.915,22.382
864.025,31.288,4.959,28.350
894.785,30.798,4.959,28.350
926.314,31.561,5.220,29.842
958.787,32.517,4.959,28.350
989.283,30.530,4.959,28.350
1020.533,31.283,5.220,29.842
1052.787,32.289,3.720,21.262
1084.797,32.053,5.220,29.842
1115.684,30.920,4.959,28.350
1149.361,33.718,5.742,32.826
1181.814,32.494,5.220,29.842
1214.492,32.712,3.720,21.262
1245.664,31.210,5.220,29.842
1276.189,30.560,4.959,28.350
1307.267,31.116,4.959,28.350
1338.101,30.869,4.959,28.350
1369.418,31.352,5.481,31.334
1399.229,29.845,4.698,26.858
1430.203,31.014,4.959,28.350
1462.496,32.327,3.915,22.382
1491.873,29.415,5.220,29.842
1524.299,32.459,5.220,29.842
1554.816,30.553,5.481,31.334
1586.195,31.416,4.959,28.350
1617.903,31.744,4.959,28.350
1649.177,31.311,4.959,28.350
1681.570,32.431,3.915,22.381
1712.763,31.225,4.959,28.350
1745.196,32.474,5.220,29.842
1776.368,31.206,4.959,28.350
1809.967,33.635,5.481,31.334
1842.944,33.019,3.915,22.381
1876.745,33.843,5.742,32.826
1909.092,32.380,4.959,28.350
1941.013,31.962,5.481,31.334
1972.229,31.255,3.719,21.262
2003.703,31.515,4.959,28.350
2035.983,32.305,5.220,29.842
2069.358,33.423,5.481,31.334
2101.458,32.131,3.915,22.381
2132.162,30.742,4.698,26.858
2162.469,30.342,4.959,28.350
2194.441,32.007,4.959,28.350
2226.977,32.573,5.481,31.334
2258.887,31.948,5.220,29.842
2291.536,32.687,3.915,22.381
2322.427,30.922,4.698,26.858
2354.296,31.911,5.220,29.842
2386.225,31.968,5.220,29.842
2418.116,31.925,5.220,29.842
2450.702,32.626,3.915,22.381
2481.650,30.982,5.220,29.842
2513.459,31.844,4.959,28.350
2544.415,30.993,4.959,28.350
2575.555,31.181,5.220,29.842
2607.871,32.351,5.220,29.842
2638.975,31.143,4.959,28.350
2671.250,32.309,3.915,22.381
2702.400,31.193,4.959,28.350
2733.999,31.632,4.959,28.350
2759.785,25.817,7.047,40.287
2790.241,30.486,3.524,20.143
2819.194,28.994,7.830,44.763
2851.268,32.105,3.719,21.262
2883.731,32.501,5.481,31.334
2916.492,32.800,5.481,31.334
2948.779,32.327,5.481,31.334
2980.983,32.241,3.719,21.262
3012.398,31.448,5.220,29.842
3044.974,32.617,5.481,31.334
3076.548,31.609,4.959,28.350
3109.448,32.937,5.220,29.842
3140.259,30.846,3.719,21.262
