elapsed_ms,frametime_ms,ppu_usage,spu_usage
0.090,30.389,4.971,28.369
32.643,32.585,5.232,29.862
62.526,29.919,4.709,26.876
93.361,30.868,4.971,28.369
122.738,29.415,4.709,26.876
153.106,30.395,4.709,26.876
182.321,29.258,4.709,26.876
212.568,30.280,4.971,28.369
241.779,29.245,4.448,25.383
270.925,29.174,4.709,26.876
300.146,29.266,4.447,25.383
329.788,29.674,4.971,28.369
359.928,30.173,4.709,26.876
390.581,30.688,4.971,28.369
419.637,29.092,4.709,26.876
449.668,30.064,4.447,25.383
480.418,30.788,4.971,28.369
510.949,30.564,5.232,29.862
538.896,27.955,4.186,23.890
568.128,29.294,4.709,26.876
596.909,28.808,6.671,38.074
627.310,30.440,4.709,26.876
658.166,30.891,3.728,21.277
689.620,31.492,4.971,28.369
721.064,31.480,4.971,28.369
750.887,29.859,4.709,26.876
780.723,29.868,4.709,26.876
810.361,29.674,4.709,26.876
838.305,27.961,4.709,26.876
868.082,29.827,4.709,26.876
897.155,29.105,4.447,25.383
926.944,29.827,7.456,42.553
956.431,29.524,4.447,25.383
985.379,28.982,4.447,25.383
1015.107,29.762,4.709,26.876
1045.488,30.414,4.709,26.876
1075.804,30.350,4.971,28.369
1105.785,30.013,4.971,28.369
1134.558,28.810,4.447,25.383
1159.724,25.196,4.186,23.890
1189.464,29.776,4.971,28.369
1218.499,29.069,4.447,25.383
1247.993,29.526,4.709,26.876
1275.798,27.841,6.279,35.834
1305.743,29.975,4.970,28.369
1329.598,23.887,4.447,25.383
1357.711,28.146,4.186,23.889
1388.344,30.671,4.709,26.876
1417.533,29.221,4.971,28.369
1448.985,31.484,4.970,28.369
1478.597,29.647,4.709,26.876
1509.662,31.103,5.232,29.862
1539.315,29.688,4.447,25.383
1568.893,29.611,4.970,28.369
1598.048,29.191,4.447,25.383
1628.758,30.741,4.970,28.369
1658.580,29.858,4.709,26.876
1688.369,29.825,4.709,26.876
1716.445,28.110,4.709,26.876
1743.951,27.534,7.063,40.313
1773.210,29.295,4.970,28.369
1801.774,28.598,4.186,23.889
1831.143,29.405,4.970,28.369
1860.195,29.084,4.447,25.382
1889.859,29.700,4.709,26.876
1920.373,30.546,4.709,26.876
1952.107,31.771,5.232,29.862
1982.214,30.141,4.970,28.369
2012.516,30.340,4.709,26.876
2041.878,29.387,4.709,26.876
2073.619,31.786,4.970,28.369
2103.956,30.375,4.709,26.875
2134.469,30.544,4.970,28.369
2164.308,29.874,4.709,26.875
2193.535,29.263,4.709,26.875
2222.783,29.279,4.447,25.382
2252.419,29.671,4.709,26.875
2282.160,29.772,4.709,26.875
2313.689,31.567,5.232,29.862
2344.367,30.715,4.709,26.875
2375.692,31.364,3.728,21.276
2407.929,32.264,4.970,28.368
2439.579,31.694,5.232,29.862
2470.376,30.826,4.970,28.368
2499.856,29.523,4.447,25.382
2529.695,29.875,4.970,28.368
2559.093,29.431,4.447,25.382
2588.398,29.339,4.970,28.368
2617.241,28.877,4.447,25.382
2646.987,29.783,4.447,25.382
2678.135,31.182,4.970,28.368
2705.641,27.536,4.709,26.875
2733.722,28.113,6.671,38.073
2765.830,32.147,3.924,22.396
2794.553,28.753,6.671,38.073
2824.505,29.990,4.709,26.875
2855.405,30.939,3.728,21.276
2886.016,30.649,4.709,26.875
2916.877,30.894,4.970,28.368
2947.797,30.947,4.970,28.368
2976.520,28.762,4.447,25.382
3007.831,31.346,5.232,29.861
3037.641,29.842,4.970,28.368
3068.616,31.012,4.709,26.875
3098.054,29.475,4.709,26.875
3128.101,30.083,4.709,26.875
3156.703,28.626,4.970,28.368
3186.662,30.002,4.709,26.875
3216.495,29.861,4.970,28.368
3245.666,29.213,4.447,25.382
3275.325,29.693,4.970,28.368
3304.938,29.647,4.447,25.382
3334.500,29.597,4.970,28.368
3364.137,29.672,6.670,38.073
3394.753,30.650,3.924,22.396
3421.303,26.584,6.670,38.073
