elapsed_ms,frametime_ms,ppu_usage,spu_usage
0.000,28.203,4.006,21.977
5.006,28.203,4.006,21.977
33.717,28.203,4.006,21.977
62.493,28.203,4.006,21.977
92.527,28.269,3.878,21.279
122.769,28.269,3.878,21.279
143.199,28.269,3.878,21.279
173.152,28.269,3.878,21.279
192.729,28.269,3.878,21.279
222.227,28.269,3.878,21.279
250.474,28.269,3.878,21.279
279.164,28.269,3.878,21.279
307.460,28.269,3.878,21.279
328.338,28.269,3.878,21.279
356.118,28.269,3.878,21.279
382.992,28.269,3.878,21.279
410.744,28.269,3.878,21.279
431.286,28.269,3.878,21.279
451.761,25.660,4.298,23.580
478.841,25.660,4.298,23.580
506.136,25.660,4.298,23.580
532.796,25.660,4.298,23.580
564.249,25.660,4.298,23.580
592.863,25.660,4.298,23.580
612.449,25.660,4.298,23.580
636.031,25.660,4.298,23.580
659.232,25.660,4.298,23.580
688.655,25.660,4.298,23.580
719.309,25.660,4.298,23.580
742.139,25.660,4.298,23.580
770.974,25.660,4.298,23.580
798.738,25.660,4.298,23.580
826.127,26.739,4.003,21.962
853.770,26.739,4.003,21.962
879.963,26.739,4.003,21.962
907.910,26.739,4.003,21.962
936.974,26.739,4.003,21.962
965.018,26.739,4.003,21.962
994.047,26.739,4.003,21.962
1022.373,26.739,4.003,21.962
1048.702,26.739,4.003,21.962
1077.074,26.739,4.003,21.962
1105.960,26.739,4.003,21.962
1136.223,26.739,4.003,21.962
1166.922,26.739,4.003,21.962
1196.724,28.507,3.920,21.515
1225.624,28.507,3.920,21.515
1258.234,28.507,3.920,21.515
1290.159,28.507,3.920,21.515
1316.884,28.507,3.920,21.515
1337.668,28.507,3.920,21.515
1368.003,28.507,3.920,21.515
1388.462,28.507,3.920,21.515
1417.760,28.507,3.920,21.515
1451.049,28.507,3.920,21.515
1482.214,28.507,3.920,21.515
1511.844,28.507,3.920,21.515
1538.660,28.507,3.920,21.515
1566.498,28.443,4.075,22.368
1594.499,28.443,4.075,22.368
1614.522,28.443,4.075,22.368
1634.952,28.443,4.075,22.368
1664.838,28.443,4.075,22.368
1685.778,28.443,4.075,22.368
1708.638,28.443,4.075,22.368
1731.460,28.443,4.075,22.368
1753.191,28.443,4.075,22.368
1775.247,28.443,4.075,22.368
1796.342,28.443,4.075,22.368
1822.747,28.443,4.075,22.368
1849.790,28.443,4.075,22.368
1870.255,28.443,4.075,22.368
1897.600,28.443,4.075,22.368
1917.513,23.400,4.274,23.458
1939.276,23.400,4.274,23.458
1961.326,23.400,4.274,23.458
1982.984,23.400,4.274,23.458
2005.827,23.400,4.274,23.458
2027.422,23.400,4.274,23.458
2058.689,23.400,4.274,23.458
2080.128,23.400,4.274,23.458
2108.990,23.400,4.274,23.458
2127.820,23.400,4.274,23.458
2148.730,23.400,4.274,23.458
2176.724,23.400,4.274,23.458
2202.755,23.400,4.274,23.458
2228.672,23.400,4.274,23.458
2258.815,23.400,4.274,23.458
2291.466,24.930,4.182,22.957
2312.449,24.930,4.182,22.957
2331.675,24.930,4.182,22.957
2355.725,24.930,4.182,22.957
2375.895,24.930,4.182,22.957
2403.068,24.930,4.182,22.957
2428.522,24.930,4.182,22.957
2449.666,24.930,4.182,22.957
2469.303,24.930,4.182,22.957
2489.937,24.930,4.182,22.957
2514.215,24.930,4.182,22.957
2533.002,24.930,4.182,22.957
2553.095,24.930,4.182,22.957
2579.143,24.930,4.182,22.957
2598.734,24.930,4.182,22.957
2621.400,24.930,4.182,22.957
2647.607,22.257,4.185,22.970
2670.251,22.257,4.185,22.970
2695.696,22.257,4.185,22.970
2720.131,22.257,4.185,22.970
2738.930,22.257,4.185,22.970
2762.213,22.257,4.185,22.970
2783.475,22.257,4.185,22.970
2804.985,22.257,4.185,22.970
2826.548,22.257,4.185,22.970
2845.762,22.257,4.185,22.970
2863.955,22.257,4.185,22.970
2889.312,22.257,4.185,22.970
2907.894,22.257,4.185,22.970
2937.098,22.257,4.185,22.970
2957.301,22.257,4.185,22.970
2987.222,22.257,4.185,22.970
3006.819,22.451,4.217,23.141
3027.061,22.451,4.217,23.141
3055.184,22.451,4.217,23.141
3075.544,22.451,4.217,23.141
3102.718,22.451,4.217,23.141
3130.112,22.451,4.217,23.141
3151.273,22.451,4.217,23.141
3172.967,22.451,4.217,23.141
3192.927,22.451,4.217,23.141
3217.851,22.451,4.217,23.141
3239.006,22.451,4.217,23.141
3268.801,22.451,4.217,23.141
3288.697,22.451,4.217,23.141
3317.767,22.451,4.217,23.141
3336.831,22.451,4.217,23.141
3363.413,23.772,4.184,22.958
3382.934,23.772,4.184,22.958
3404.749,23.772,4.184,22.958
3438.401,23.772,4.184,22.958
3467.547,23.772,4.184,22.958
3493.288,23.772,4.184,22.958
3519.249,23.772,4.184,22.958
3545.281,23.772,4.184,22.958
3572.792,23.772,4.184,22.958
3600.143,23.772,4.184,22.958
3626.197,23.772,4.184,22.958
3645.169,23.772,4.184,22.958
3667.554,23.772,4.184,22.958
3696.266,23.772,4.184,22.958
3715.957,25.181,4.136,22.700
3742.353,25.181,4.136,22.700
3762.045,25.181,4.136,22.700
3783.330,25.181,4.136,22.700
3810.485,25.181,4.136,22.700
3828.963,25.181,4.136,22.700
3849.988,25.181,4.136,22.700
3871.658,25.181,4.136,22.700
3897.159,25.181,4.136,22.700
3924.152,25.181,4.136,22.700
3950.268,25.181,4.136,22.700
3977.611,25.181,4.136,22.700
3998.251,25.181,4.136,22.700
4029.235,25.181,4.136,22.700
4059.002,25.181,4.136,22.700
4080.305,24.289,4.148,22.770
4100.178,24.289,4.148,22.770
4128.277,24.289,4.148,22.770
4148.946,24.289,4.148,22.770
4170.882,24.289,4.148,22.770
4199.969,24.289,4.148,22.770
4227.507,24.289,4.148,22.770
4246.981,24.289,4.148,22.770
4268.541,24.289,4.148,22.770
4296.657,24.289,4.148,22.770
4329.237,24.289,4.148,22.770
4347.723,24.289,4.148,22.770
4377.359,24.289,4.148,22.770
4411.868,24.289,4.148,22.770
