elapsed_ms,frametime_ms,ppu_usage,spu_usage
0.001,24.935,4.332,23.289
1.563,24.935,4.332,23.289
29.811,24.935,4.332,23.289
48.777,24.935,4.332,23.289
77.160,24.935,4.332,23.289
95.817,24.935,4.332,23.289
122.999,22.679,4.325,23.251
142.459,22.679,4.325,23.251
169.900,22.679,4.325,23.251
195.843,22.679,4.325,23.251
222.804,22.679,4.325,23.251
249.417,22.679,4.325,23.251
268.543,22.679,4.325,23.251
289.447,22.679,4.325,23.251
314.604,22.679,4.325,23.251
347.415,22.679,4.325,23.251
377.333,22.679,4.325,23.251
408.940,22.679,4.325,23.251
433.078,22.679,4.325,23.251
459.980,22.679,4.325,23.251
486.466,25.962,4.099,22.040
513.266,25.962,4.099,22.040
532.435,25.962,4.099,22.040
554.191,25.962,4.099,22.040
582.653,25.962,4.099,22.040
601.217,25.962,4.099,22.040
629.502,25.962,4.099,22.040
650.052,25.962,4.099,22.040
681.263,25.962,4.099,22.040
707.564,25.962,4.099,22.040
725.951,25.962,4.099,22.040
754.153,25.962,4.099,22.040
780.317,25.962,4.099,22.040
807.370,25.962,4.099,22.040
834.035,25.962,4.099,22.040
860.564,24.941,4.347,23.370
890.442,24.941,4.347,23.370
916.351,24.941,4.347,23.370
935.099,24.941,4.347,23.370
954.117,24.941,4.347,23.370
982.981,24.941,4.347,23.370
1008.267,24.941,4.347,23.370
1033.558,24.941,4.347,23.370
1051.770,24.941,4.347,23.370
1072.352,24.941,4.347,23.370
1100.531,24.941,4.347,23.370
1119.343,24.941,4.347,23.370
1151.544,24.941,4.347,23.370
1169.356,24.941,4.347,23.370
1196.516,24.941,4.347,23.370
1222.216,24.111,4.229,22.737
1247.235,24.111,4.229,22.737
1273.259,24.111,4.229,22.737
1291.285,24.111,4.229,22.737
1312.123,24.111,4.229,22.737
1332.433,24.111,4.229,22.737
1358.218,24.111,4.229,22.737
1376.502,24.111,4.229,22.737
1396.809,24.111,4.229,22.737
1425.061,24.111,4.229,22.737
1443.792,24.111,4.229,22.737
1465.615,24.111,4.229,22.737
1485.772,24.111,4.229,22.737
1505.675,24.111,4.229,22.737
1525.859,24.111,4.229,22.737
1552.740,24.111,4.229,22.737
1569.995,24.111,4.229,22.737
1596.630,22.025,4.201,22.592
1621.485,22.025,4.201,22.592
1645.965,22.025,4.201,22.592
1664.576,22.025,4.201,22.592
1684.649,22.025,4.201,22.592
1705.250,22.025,4.201,22.592
1738.279,22.025,4.201,22.592
1756.924,22.025,4.201,22.592
1781.658,22.025,4.201,22.592
1807.898,22.025,4.201,22.592
1836.738,22.025,4.201,22.592
1863.066,22.025,4.201,22.592
1891.513,22.025,4.201,22.592
1909.889,22.025,4.201,22.592
1934.837,22.025,4.201,22.592
1952.937,23.754,4.332,23.297
1979.234,23.754,4.332,23.297
2004.372,23.754,4.332,23.297
2029.461,23.754,4.332,23.297
2054.607,23.754,4.332,23.297
2072.465,23.754,4.332,23.297
2093.807,23.754,4.332,23.297
2113.870,23.754,4.332,23.297
2133.668,23.754,4.332,23.297
2154.520,23.754,4.332,23.297
2174.215,23.754,4.332,23.297
2194.333,23.754,4.332,23.297
2214.257,23.754,4.332,23.297
2234.043,23.754,4.332,23.297
2254.645,23.754,4.332,23.297
2274.290,23.754,4.332,23.297
2295.976,23.754,4.332,23.297
2321.721,21.694,4.345,23.368
2340.098,21.694,4.345,23.368
2366.990,21.694,4.345,23.368
2384.997,21.694,4.345,23.368
2412.481,21.694,4.345,23.368
2430.712,21.694,4.345,23.368
2457.925,21.694,4.345,23.368
2476.042,21.694,4.345,23.368
2503.993,21.694,4.345,23.368
2522.855,21.694,4.345,23.368
2543.575,21.694,4.345,23.368
2571.096,21.694,4.345,23.368
2589.335,21.694,4.345,23.368
2608.986,21.694,4.345,23.368
2629.964,21.694,4.345,23.368
2651.380,21.694,4.345,23.368
2679.647,22.371,4.355,23.419
2697.897,22.371,4.355,23.419
2718.301,22.371,4.355,23.419
2738.532,22.371,4.355,23.419
2758.770,22.371,4.355,23.419
2778.706,22.371,4.355,23.419
2806.087,22.371,4.355,23.419
2823.980,22.371,4.355,23.419
2852.794,22.371,4.355,23.419
2871.321,22.371,4.355,23.419
2897.637,22.371,4.355,23.419
2916.216,22.371,4.355,23.419
2935.959,22.371,4.355,23.419
2956.116,22.371,4.355,23.419
2982.528,22.371,4.355,23.419
3010.440,22.371,4.355,23.419
3039.308,22.479,4.307,23.162
3057.661,22.479,4.307,23.162
3084.085,22.479,4.307,23.162
3109.493,22.479,4.307,23.162
3127.655,22.479,4.307,23.162
3157.460,22.479,4.307,23.162
3175.377,22.479,4.307,23.162
3194.495,22.479,4.307,23.162
3222.448,22.479,4.307,23.162
3248.337,22.479,4.307,23.162
3273.124,22.479,4.307,23.162
3296.727,22.479,4.307,23.162
3322.961,22.479,4.307,23.162
3348.305,22.479,4.307,23.162
3377.258,22.479,4.307,23.162
3403.514,24.281,4.354,23.418
3427.657,24.281,4.354,23.418
3451.747,24.281,4.354,23.418
3476.126,24.281,4.354,23.418
3499.395,24.281,4.354,23.418
3524.198,24.281,4.354,23.418
