elapsed_ms,frametime_ms,ppu_usage,spu_usage
0.001,30.973,7.492,41.981
1.688,30.973,7.492,41.981
29.492,30.973,7.492,41.981
56.938,30.973,7.492,41.981
85.547,30.973,7.492,41.981
115.892,30.973,7.492,41.981
144.378,30.973,7.492,41.981
174.742,26.933,7.209,40.399
205.620,26.933,7.209,40.399
236.359,26.933,7.209,40.399
265.686,26.933,7.209,40.399
292.259,26.933,7.209,40.399
322.241,26.933,7.209,40.399
353.671,26.933,7.209,40.399
385.530,26.933,7.209,40.399
416.818,26.933,7.209,40.399
448.194,26.933,7.209,40.399
479.740,26.933,7.209,40.399
510.895,26.933,7.209,40.399
539.802,30.423,7.141,40.020
570.963,30.423,7.141,40.020
601.486,30.423,7.141,40.020
632.168,30.423,7.141,40.020
660.286,30.423,7.141,40.020
689.655,30.423,7.141,40.020
719.584,30.423,7.141,40.020
751.656,30.423,7.141,40.020
781.706,30.423,7.141,40.020
812.499,30.423,7.141,40.020
839.045,30.423,7.141,40.020
858.348,30.423,7.141,40.020
889.063,30.423,7.141,40.020
920.804,29.309,7.209,40.399
951.362,29.309,7.209,40.399
982.617,29.309,7.209,40.399
1011.273,29.309,7.209,40.399
1041.379,29.309,7.209,40.399
1071.881,29.309,7.209,40.399
1101.403,29.309,7.209,40.399
1133.267,29.309,7.209,40.399
1163.843,29.309,7.209,40.399
1195.194,29.309,7.209,40.399
1222.546,29.309,7.209,40.399
1250.554,29.309,7.209,40.399
1283.017,30.185,7.310,40.964
1313.446,30.185,7.310,40.964
1341.052,30.185,7.310,40.964
1370.019,30.185,7.310,40.964
1396.183,30.185,7.310,40.964
1424.856,30.185,7.310,40.964
1456.010,30.185,7.310,40.964
1475.529,30.185,7.310,40.964
1503.803,30.185,7.310,40.964
1532.348,30.185,7.310,40.964
1551.263,30.185,7.310,40.964
1576.635,30.185,7.310,40.964
1603.926,30.185,7.310,40.964
1634.693,27.053,7.549,42.307
1662.979,27.053,7.549,42.307
1689.756,27.053,7.549,42.307
1718.650,27.053,7.549,42.307
1748.981,27.053,7.549,42.307
1778.212,27.053,7.549,42.307
1806.582,27.053,7.549,42.307
1835.282,27.053,7.549,42.307
1865.642,27.053,7.549,42.307
1898.136,27.053,7.549,42.307
1928.417,27.053,7.549,42.307
1958.518,27.053,7.549,42.307
1978.804,27.053,7.549,42.307
2006.980,28.638,7.491,41.981
2036.903,28.638,7.491,41.981
2063.197,28.638,7.491,41.981
2093.690,28.638,7.491,41.981
2124.468,28.638,7.491,41.981
2153.583,28.638,7.491,41.981
2174.254,28.638,7.491,41.981
2205.614,28.638,7.491,41.981
2225.878,28.638,7.491,41.981
2253.863,28.638,7.491,41.981
2281.378,28.638,7.491,41.981
2310.284,28.638,7.491,41.981
2338.738,28.638,7.491,41.981
2369.977,27.924,7.199,40.347
2400.721,27.924,7.199,40.347
2429.305,27.924,7.199,40.347
2461.954,27.924,7.199,40.347
2489.806,27.924,7.199,40.347
2520.322,27.924,7.199,40.347
2551.776,27.924,7.199,40.347
2570.606,27.924,7.199,40.347
2601.669,27.924,7.199,40.347
2630.838,27.924,7.199,40.347
2659.316,27.924,7.199,40.347
2691.886,27.924,7.199,40.347
2721.176,29.267,7.333,41.099
2750.423,29.267,7.333,41.099
2777.396,29.267,7.333,41.099
2807.531,29.267,7.333,41.099
2836.235,29.267,7.333,41.099
2867.381,29.267,7.333,41.099
2894.372,29.267,7.333,41.099
2913.935,29.267,7.333,41.099
2941.476,29.267,7.333,41.099
2972.899,29.267,7.333,41.099
2991.842,29.267,7.333,41.099
3025.392,29.267,7.333,41.099
3055.160,29.267,7.333,41.099
3085.726,28.043,7.459,41.804
3113.409,28.043,7.459,41.804
3140.263,28.043,7.459,41.804
3170.147,28.043,7.459,41.804
3198.523,28.043,7.459,41.804
3217.949,28.043,7.459,41.804
3244.829,28.043,7.459,41.804
3263.846,28.043,7.459,41.804
3283.219,28.043,7.459,41.804
3311.592,28.043,7.459,41.804
3338.927,28.043,7.459,41.804
3364.314,28.043,7.459,41.804
3383.320,28.043,7.459,41.804
3410.711,28.043,7.459,41.804
3438.218,25.179,7.369,41.300
3466.930,25.179,7.369,41.300
3492.468,25.179,7.369,41.300
3520.031,25.179,7.369,41.300
3549.920,25.179,7.369,41.300
3580.635,25.179,7.369,41.300
3600.182,25.179,7.369,41.300
3628.892,25.179,7.369,41.300
3648.106,25.179,7.369,41.300
3678.331,25.179,7.369,41.300
3705.020,25.179,7.369,41.300
3734.182,25.179,7.369,41.300
3762.382,25.179,7.369,41.300
3781.278,25.179,7.369,41.300
3809.185,26.498,7.520,42.144
3835.280,26.498,7.520,42.144
3864.533,26.498,7.520,42.144
3892.801,26.498,7.520,42.144
3924.761,26.498,7.520,42.144
3953.228,26.498,7.520,42.144
3972.298,26.498,7.520,42.144
3992.311,26.498,7.520,42.144
4022.442,26.498,7.520,42.144
4041.388,26.498,7.520,42.144
4070.671,26.498,7.520,42.144
4089.561,26.498,7.520,42.144
4121.367,26.498,7.520,42.144
4150.979,26.498,7.520,42.144
4169.973,25.771,7.429,41.636
4189.566,25.771,7.429,41.636
4215.128,25.771,7.429,41.636
4234.533,25.771,7.429,41.636
4253.542,25.771,7.429,41.636
4273.233,25.771,7.429,41.636
4293.262,25.771,7.429,41.636
4318.441,25.771,7.429,41.636
4345.575,25.771,7.429,41.636
4374.586,25.771,7.429,41.636
4394.001,25.771,7.429,41.636
4420.103,25.771,7.429,41.636
4447.187,25.771,7.429,41.636
4475.769,25.771,7.429,41.636
4505.373,25.771,7.429,41.636
4534.788,24.322,7.639,42.812
4563.192,24.322,7.639,42.812
4590.655,24.322,7.639,42.812
4620.732,24.322,7.639,42.812
4648.826,24.322,7.639,42.812
4668.785,24.322,7.639,42.812
4697.428,24.322,7.639,42.812
4716.880,24.322,7.639,42.812
4742.498,24.322,7.639,42.812
4768.034,24.322,7.639,42.812
4794.573,24.322,7.639,42.812
4824.100,24.322,7.639,42.812
4843.677,24.322,7.639,42.812
4872.251,24.322,7.639,42.812
4900.568,26.128,7.170,40.184
4919.898,26.128,7.170,40.184
4938.470,26.128,7.170,40.184
4963.498,26.128,7.170,40.184
4989.433,26.128,7.170,40.184
5018.296,26.128,7.170,40.184
5045.762,26.128,7.170,40.184
