elapsed_ms,frametime_ms,ppu_usage,spu_usage
0.001,28.540,7.371,41.316
2.455,28.540,7.371,41.316
29.284,28.540,7.371,41.316
58.387,28.540,7.371,41.316
87.281,28.540,7.371,41.316
118.361,28.540,7.371,41.316
149.027,28.540,7.371,41.316
178.839,28.540,7.371,41.316
209.276,28.540,7.371,41.316
238.906,27.551,7.097,39.778
268.473,27.551,7.097,39.778
300.660,27.551,7.097,39.778
329.784,27.551,7.097,39.778
359.228,27.551,7.097,39.778
389.666,27.551,7.097,39.778
421.575,27.551,7.097,39.778
449.532,27.551,7.097,39.778
476.931,27.551,7.097,39.778
508.275,27.551,7.097,39.778
538.997,27.551,7.097,39.778
566.642,27.551,7.097,39.778
595.035,29.680,7.336,41.121
623.955,29.680,7.336,41.121
656.405,29.680,7.336,41.121
682.083,29.680,7.336,41.121
706.462,29.680,7.336,41.121
735.294,29.680,7.336,41.121
762.824,29.680,7.336,41.121
790.644,29.680,7.336,41.121
821.716,29.680,7.336,41.121
850.804,29.680,7.336,41.121
876.910,29.680,7.336,41.121
906.719,29.680,7.336,41.121
935.652,29.680,7.336,41.121
955.622,27.739,7.336,41.121
983.356,27.739,7.336,41.121
1014.078,27.739,7.336,41.121
1041.518,27.739,7.336,41.121
1068.715,27.739,7.336,41.121
1089.347,27.739,7.336,41.121
1122.167,27.739,7.336,41.121
1151.648,27.739,7.336,41.121
1179.975,27.739,7.336,41.121
1210.689,27.739,7.336,41.121
1240.251,27.739,7.336,41.121
1270.754,27.739,7.336,41.121
1301.805,27.739,7.336,41.121
1330.551,28.843,7.429,41.643
1363.048,28.843,7.429,41.643
1393.622,28.843,7.429,41.643
1424.710,28.843,7.429,41.643
1454.991,28.843,7.429,41.643
1485.199,28.843,7.429,41.643
1515.550,28.843,7.429,41.643
1544.415,28.843,7.429,41.643
1573.098,28.843,7.429,41.643
1602.098,28.843,7.429,41.643
1633.954,28.843,7.429,41.643
1664.887,28.843,7.429,41.643
1695.399,30.406,7.138,40.010
1725.527,30.406,7.138,40.010
1756.331,30.406,7.138,40.010
1785.836,30.406,7.138,40.010
1815.375,30.406,7.138,40.010
1841.980,30.406,7.138,40.010
1874.064,30.406,7.138,40.010
1904.338,30.406,7.138,40.010
1933.778,30.406,7.138,40.010
1964.190,30.406,7.138,40.010
1992.208,30.406,7.138,40.010
2023.008,30.406,7.138,40.010
2053.998,29.886,7.156,40.114
2084.448,29.886,7.156,40.114
2114.118,29.886,7.156,40.114
2142.822,29.886,7.156,40.114
2172.845,29.886,7.156,40.114
2193.988,29.886,7.156,40.114
2214.711,29.886,7.156,40.114
2242.439,29.886,7.156,40.114
2271.891,29.886,7.156,40.114
2300.808,29.886,7.156,40.114
2328.199,29.886,7.156,40.114
2360.916,29.886,7.156,40.114
2391.854,29.886,7.156,40.114
2426.817,28.680,7.196,40.336
2455.052,28.680,7.196,40.336
2487.258,28.680,7.196,40.336
2517.657,28.680,7.196,40.336
2547.211,28.680,7.196,40.336
2575.010,28.680,7.196,40.336
2603.067,28.680,7.196,40.336
2623.065,28.680,7.196,40.336
2642.434,28.680,7.196,40.336
2669.707,28.680,7.196,40.336
2699.889,28.680,7.196,40.336
2728.107,28.680,7.196,40.336
2758.416,28.680,7.196,40.336
2787.128,27.719,7.246,40.617
2816.686,27.719,7.246,40.617
2844.519,27.719,7.246,40.617
2873.913,27.719,7.246,40.617
2903.647,27.719,7.246,40.617
2936.223,27.719,7.246,40.617
2964.116,27.719,7.246,40.617
2990.035,27.719,7.246,40.617
3016.195,27.719,7.246,40.617
3050.839,27.719,7.246,40.617
3080.281,27.719,7.246,40.617
3100.521,27.719,7.246,40.617
3129.791,27.719,7.246,40.617
3154.971,28.298,6.991,39.193
3183.966,28.298,6.991,39.193
3202.485,28.298,6.991,39.193
3228.782,28.298,6.991,39.193
3248.210,28.298,6.991,39.193
3276.755,28.298,6.991,39.193
3303.730,28.298,6.991,39.193
3329.428,28.298,6.991,39.193
3360.840,28.298,6.991,39.193
3387.830,28.298,6.991,39.193
3407.604,28.298,6.991,39.193
3437.195,28.298,6.991,39.193
3456.545,28.298,6.991,39.193
3483.507,28.298,6.991,39.193
3511.903,25.497,7.335,41.121
3541.479,25.497,7.335,41.121
3571.541,25.497,7.335,41.121
3591.111,25.497,7.335,41.121
3619.540,25.497,7.335,41.121
3648.928,25.497,7.335,41.121
3668.434,25.497,7.335,41.121
3696.529,25.497,7.335,41.121
3727.710,25.497,7.335,41.121
3755.910,25.497,7.335,41.121
3784.316,25.497,7.335,41.121
3804.345,25.497,7.335,41.121
3823.326,25.497,7.335,41.121
3852.199,25.497,7.335,41.121
3883.458,26.541,7.283,40.826
3915.042,26.541,7.283,40.826
3934.416,26.541,7.283,40.826
3964.683,26.541,7.283,40.826
3992.469,26.541,7.283,40.826
4012.149,26.541,7.283,40.826
4039.910,26.541,7.283,40.826
4069.482,26.541,7.283,40.826
4098.784,26.541,7.283,40.826
4125.046,26.541,7.283,40.826
4151.771,26.541,7.283,40.826
4179.010,26.541,7.283,40.826
4205.591,26.541,7.283,40.826
4231.700,26.541,7.283,40.826
4258.610,26.799,7.487,41.969
4278.403,26.799,7.487,41.969
4305.839,26.799,7.487,41.969
4333.289,26.799,7.487,41.969
4361.444,26.799,7.487,41.969
4381.150,26.799,7.487,41.969
4410.232,26.799,7.487,41.969
4439.507,26.799,7.487,41.969
4469.833,26.799,7.487,41.969
4489.406,26.799,7.487,41.969
4517.536,26.799,7.487,41.969
4546.473,26.799,7.487,41.969
4566.010,26.799,7.487,41.969
4596.197,26.799,7.487,41.969
4615.468,25.491,6.886,38.603
4645.495,25.491,6.886,38.603
4672.029,25.491,6.886,38.603
4698.668,25.491,6.886,38.603
4728.341,25.491,6.886,38.603
4755.353,25.491,6.886,38.603
4774.284,25.491,6.886,38.603
4794.650,25.491,6.886,38.603
4814.243,25.491,6.886,38.603
4833.486,25.491,6.886,38.603
4865.216,25.491,6.886,38.603
4893.590,25.491,6.886,38.603
4911.637,25.491,6.886,38.603
