elapsed_ms,frametime_ms,ppu_usage,spu_usage
0.098,25.099,5.440,29.195
18.234,25.099,5.440,29.195
47.989,23.971,6.356,34.112
73.264,25.309,8.159,43.793
98.588,25.352,5.726,30.732
125.717,27.165,9.018,48.403
151.527,25.839,5.439,29.195
181.752,30.261,5.725,30.732
208.595,26.873,6.012,32.268
234.867,26.303,8.588,46.097
261.051,26.217,5.725,30.732
288.099,27.079,6.011,32.268
314.812,26.740,9.017,48.402
341.479,26.704,6.011,32.268
369.910,28.470,6.297,33.805
396.680,26.802,8.587,46.097
416.155,26.802,8.587,46.097
443.399,23.383,6.011,32.268
471.610,28.238,6.297,33.804
498.109,26.538,5.725,30.731
524.920,26.847,9.016,48.402
553.645,28.760,6.297,33.804
580.351,26.739,5.724,30.731
606.719,26.400,5.724,30.731
631.568,24.879,8.157,43.792
657.962,26.425,5.724,30.731
682.795,24.860,8.157,43.792
708.408,25.640,5.724,30.731
737.226,28.859,6.296,33.804
768.941,31.753,7.155,38.414
795.745,26.839,9.015,48.402
821.440,25.727,5.724,30.731
847.058,25.646,5.437,29.195
873.433,26.408,8.585,46.097
900.050,26.646,6.010,32.268
918.339,26.646,6.010,32.268
946.778,23.388,6.353,34.112
965.654,23.388,6.353,34.112
994.343,23.810,7.726,41.487
1020.502,26.196,5.723,30.731
1045.451,24.981,8.155,43.792
1071.993,26.576,5.723,30.731
1097.700,25.738,5.723,30.731
1122.146,24.476,8.155,43.792
1147.491,25.372,5.437,29.195
1173.668,26.208,8.584,46.097
1200.234,26.597,6.009,32.268
1227.107,26.906,6.009,32.268
1253.465,26.392,9.013,48.402
1280.720,27.265,5.722,30.731
1308.059,27.393,5.722,30.731
1335.301,27.270,9.012,48.402
1362.580,27.309,5.722,30.731
1390.424,27.881,6.008,32.268
1416.199,25.806,5.722,30.731
1442.779,26.605,8.583,46.097
1468.285,25.539,5.722,30.731
1495.320,27.071,9.012,48.401
1522.029,26.736,5.722,30.731
1548.126,26.119,5.721,30.731
1574.579,26.498,8.582,46.097
1601.844,27.295,5.721,30.731
1631.378,29.576,6.580,35.341
1665.955,34.616,4.720,25.353
1697.837,31.920,5.435,29.194
1717.517,31.920,5.435,29.194
1746.248,24.234,6.350,34.111
1778.959,32.750,6.006,32.266
1811.331,32.414,6.292,33.803
1830.759,32.414,6.292,33.803
1860.275,24.498,6.349,34.110
1890.050,29.814,6.006,32.266
1924.281,34.271,6.864,36.875
1951.829,27.580,6.292,33.802
1979.308,27.509,5.720,30.729
2005.354,26.076,5.720,30.729
2032.449,27.131,9.008,48.399
2059.940,27.526,6.005,32.266
2086.770,26.862,5.719,30.729
2112.550,25.809,8.150,43.789
2140.708,28.188,6.005,32.266
2167.233,26.558,6.005,32.266
2197.971,30.778,5.719,30.729
2224.605,26.661,5.719,30.729
2255.082,30.518,6.290,33.802
2278.937,23.884,7.291,39.179
2304.215,25.306,8.149,43.788
2329.272,25.090,5.432,29.192
2354.239,24.994,8.148,43.788
2381.015,26.807,5.718,30.729
2412.919,31.947,6.004,32.265
2443.330,30.449,6.004,32.265
2469.396,26.096,5.718,30.728
2494.684,25.312,5.432,29.192
2519.540,24.886,8.147,43.788
2550.972,31.472,5.431,29.191
2578.114,27.167,6.003,32.264
2604.600,26.520,5.717,30.728
2624.276,26.520,5.717,30.728
2644.565,20.006,6.432,34.569
2671.856,27.328,9.433,50.701
2697.786,25.963,5.717,30.728
2721.225,23.465,7.289,39.178
2746.881,25.683,5.717,30.728
2772.197,25.350,8.575,46.091
2796.818,24.648,5.431,29.191
2822.266,25.486,8.146,43.787
2847.047,24.801,5.431,29.191
2871.892,24.880,7.717,41.482
2904.121,32.287,4.501,24.198
2921.866,32.287,4.501,24.198
2952.070,23.993,7.502,40.330
2977.409,25.371,5.430,29.191
3008.951,31.577,6.859,36.873
3035.281,26.368,5.716,30.727
3061.544,26.285,8.573,46.091
3087.081,25.572,5.430,29.191
3119.931,32.895,6.287,33.800
3147.815,27.914,6.001,32.263
3178.305,30.530,5.715,30.727
3203.916,25.637,5.429,29.191
3228.011,24.122,8.144,43.786
3253.822,25.842,5.715,30.727
3279.477,25.692,8.144,43.786
3307.189,27.737,5.715,30.727
3333.054,25.907,8.572,46.090
3365.481,32.464,4.286,23.045
3391.436,25.980,8.572,46.089
3417.343,25.939,5.714,30.726
3443.186,25.872,5.429,29.190
3472.360,29.211,8.571,46.089
3497.516,25.185,5.714,30.726
3523.218,25.737,5.428,29.190
3554.001,30.817,5.714,30.726
3579.847,25.870,8.142,43.784
3605.555,25.742,5.714,30.726
3631.683,26.160,8.142,43.784
3654.583,22.931,5.142,27.653
3680.105,25.553,7.713,41.479
3698.355,25.553,7.713,41.479
3719.811,19.872,6.213,33.414
3740.827,21.045,6.856,36.870
3770.189,29.396,6.570,35.334
3796.538,26.380,5.713,30.725
3821.207,24.700,8.141,43.784
3847.331,26.154,5.713,30.725
3876.767,29.477,5.713,30.725
3901.198,24.458,8.141,43.783
3926.976,25.806,5.427,29.189
3952.452,25.499,5.427,29.189
3980.023,27.613,8.997,48.392
4006.226,26.233,5.427,29.189
4032.846,26.648,5.712,30.725
4058.679,25.864,8.568,46.087
4084.507,25.862,5.712,30.725
4109.280,24.799,7.283,39.174
4134.936,25.692,5.426,29.188
4164.128,29.221,5.998,32.261
4190.027,25.937,8.139,43.783
4220.854,30.863,5.997,32.261
4245.660,24.833,5.140,27.652
4275.914,30.294,5.997,32.261
4305.177,29.299,5.425,29.188
4332.205,27.060,5.996,32.260
4356.287,24.112,8.138,43.782
4380.919,24.657,7.709,41.478
4411.346,30.467,5.710,30.724
4436.625,25.300,5.710,30.724
4454.096,25.300,5.710,30.724
4474.599,19.010,6.210,33.412
4495.506,20.932,6.853,36.869
4518.513,23.034,7.281,39.173
4544.728,26.247,5.996,32.260
4563.238,26.247,5.996,32.260
4590.937,23.132,7.495,40.325
4614.448,23.539,5.139,27.651
4640.908,26.498,8.565,46.086
4666.024,25.141,5.425,29.188
4683.817,25.141,5.425,29.188
4710.813,22.420,7.494,40.325
4737.201,26.426,5.424,29.188
4756.410,26.426,5.424,29.188
4784.566,23.708,6.166,33.182
4809.823,25.286,8.564,46.086
4827.955,25.286,8.564,46.086
4854.619,22.424,5.824,31.338
4873.099,22.424,5.824,31.338
4900.905,23.174,7.708,41.477
4925.267,24.385,5.138,27.651
4951.353,26.123,5.424,29.187
4975.784,24.456,8.136,43.781
4993.059,24.456,8.136,43.781
5019.320,21.794,6.851,36.868
5046.262,26.974,5.995,32.260
5064.222,26.974,5.995,32.260
5090.111,21.948,7.279,39.172
5116.134,26.065,5.709,30.723
5142.129,26.021,5.423,29.187
5167.824,25.727,8.135,43.781
5193.572,25.782,5.423,29.187
5222.549,29.012,5.709,30.723
5247.481,24.955,8.135,43.780
5265.300,24.955,8.135,43.780
5296.097,24.340,5.994,32.259
5321.959,25.882,5.423,29.186
5346.284,24.364,7.278,39.171
5370.403,24.151,7.706,41.475
5396.989,26.614,5.708,30.722
5415.160,26.614,5.708,30.722
5435.667,19.355,6.208,33.411
5456.880,21.246,7.278,39.171
5483.571,26.721,5.993,32.258
5509.822,26.286,8.562,46.084
5534.657,24.868,5.137,27.650
5558.704,24.075,8.134,43.779
5584.094,25.421,5.708,30.722
5601.950,25.421,5.708,30.722
5622.533,19.240,6.207,33.410
5647.296,24.797,8.133,43.779
5670.598,23.330,5.137,27.650
5695.785,25.221,8.133,43.779
5721.350,25.595,5.707,30.722
5745.593,24.271,7.705,41.475
5763.449,24.271,7.705,41.475
5791.035,22.745,5.821,31.337
5814.271,23.268,7.705,41.475
5837.843,23.602,7.705,41.475
5855.644,23.602,7.705,41.475
5883.182,22.697,5.993,32.258
5900.414,22.697,5.993,32.258
5927.047,21.953,7.277,39.171
5952.905,25.897,5.707,30.722
5977.875,24.999,8.132,43.779
5996.048,24.999,8.132,43.779
6022.246,22.210,5.992,32.258
6046.439,24.226,7.704,41.475
6063.502,24.226,7.704,41.475
6091.047,22.331,5.992,32.258
6115.643,24.624,8.132,43.779
6138.419,22.805,6.848,36.867
6160.989,22.597,5.136,27.650
6186.024,25.069,8.132,43.779
6209.502,23.497,8.131,43.779
6227.399,23.497,8.131,43.779
6254.133,22.343,5.649,30.415
6271.867,22.343,5.649,30.415
6292.965,19.440,6.634,35.714
6313.648,20.708,6.420,34.562
6341.472,27.856,6.277,33.794
6364.444,23.001,7.703,41.475
6388.521,24.101,8.131,43.779
6411.295,22.812,4.850,26.114
6433.846,22.569,7.703,41.475
