elapsed_ms,frametime_ms,ppu_usage,spu_usage
0.092,27.923,8.791,48.242
26.833,26.761,5.581,30.630
45.216,26.761,5.581,30.630
73.915,23.567,6.028,33.081
99.921,26.045,8.372,45.945
126.233,26.343,5.581,30.630
152.434,26.234,5.581,30.630
180.918,28.521,9.209,50.540
207.961,27.061,5.581,30.630
226.649,27.061,5.581,30.630
254.422,23.258,6.028,33.080
281.515,27.133,5.581,30.630
314.192,32.716,5.581,30.630
341.002,26.836,8.372,45.945
368.210,27.242,6.139,33.693
396.837,28.663,5.860,32.162
422.628,25.817,5.581,30.630
450.236,27.641,8.790,48.242
476.256,26.054,5.581,30.630
495.564,26.054,5.581,30.630
524.289,24.043,6.028,33.081
552.006,27.749,6.139,33.693
577.567,25.589,8.372,45.945
603.930,26.401,5.581,30.630
629.644,25.745,8.372,45.945
655.416,25.803,5.302,29.099
683.340,27.948,5.860,32.162
709.220,25.919,8.790,48.242
735.623,26.426,5.302,29.099
762.677,27.091,5.860,32.162
788.661,26.011,8.372,45.945
815.027,26.402,5.302,29.099
841.090,26.098,5.581,30.630
867.745,26.687,8.790,48.243
894.398,26.680,5.581,30.630
921.607,27.245,5.581,30.630
948.260,26.686,8.372,45.945
977.550,29.324,5.581,30.630
1001.937,24.411,5.302,29.099
1028.156,26.255,8.372,45.945
1047.244,26.255,8.372,45.945
1076.093,23.992,6.028,33.081
1101.609,25.545,5.302,29.099
1127.526,25.948,8.372,45.945
1156.817,29.329,6.139,33.693
1183.809,27.028,5.023,27.567
1210.317,26.538,5.581,30.630
1240.985,30.700,5.860,32.162
1267.697,26.740,8.790,48.242
1293.560,25.898,5.581,30.630
1320.385,26.853,5.581,30.630
1338.803,26.853,5.581,30.630
1366.859,23.264,7.325,40.202
1391.342,24.515,5.302,29.099
1416.955,25.641,8.371,45.945
1444.346,27.425,5.860,32.162
1470.985,26.670,5.860,32.162
1497.305,26.352,7.953,43.648
1515.459,26.352,7.953,43.648
1538.148,20.442,6.697,36.756
1565.511,27.401,5.860,32.162
1590.293,24.810,5.302,29.099
1615.583,25.314,7.953,43.648
1642.084,26.538,5.860,32.162
1667.758,25.703,7.953,43.648
1691.617,23.889,5.023,27.567
1717.025,25.436,8.790,48.243
1743.356,26.356,5.581,30.630
1768.727,25.408,7.953,43.648
1793.576,24.876,5.302,29.099
1819.649,26.108,5.581,30.630
1839.508,26.108,5.581,30.630
1860.301,20.340,6.488,35.608
1886.421,26.164,8.790,48.243
1903.979,26.164,8.790,48.243
1935.399,24.520,6.027,33.081
1960.978,25.611,5.302,29.099
1986.175,25.224,8.371,45.945
2010.371,24.224,5.023,27.567
2037.046,26.712,7.953,43.648
2062.837,25.818,5.581,30.630
2088.038,25.229,8.371,45.946
2112.575,24.571,5.023,27.567
2130.163,24.571,5.023,27.567
2158.685,23.080,7.325,40.202
2184.600,25.948,5.302,29.099
2211.015,26.445,5.581,30.630
2229.580,26.445,5.581,30.630
2250.749,19.882,6.278,34.459
2278.536,27.833,9.208,50.540
2304.847,26.343,5.581,30.630
2331.098,26.283,5.581,30.630
2356.813,25.744,8.371,45.946
2382.262,25.484,5.302,29.099
2408.912,26.679,5.581,30.630
2426.994,26.679,5.581,30.630
2449.137,20.132,6.278,34.459
2469.404,20.289,6.697,36.757
2496.663,27.300,8.790,48.243
2522.034,25.402,5.581,30.630
2540.758,25.402,5.581,30.630
2569.316,23.667,6.027,33.081
2596.368,27.081,8.371,45.946
2624.478,28.153,5.860,32.162
2642.862,28.153,5.860,32.162
2673.181,24.378,6.195,34.000
2694.144,20.976,6.278,34.459
2716.114,22.004,7.115,39.054
2737.469,21.381,7.115,39.054
2756.441,21.381,7.115,39.054
2782.408,22.496,5.692,31.243
2801.937,22.496,5.692,31.243
2831.042,24.345,6.195,34.000
2856.302,25.294,7.952,43.648
2881.170,24.896,5.302,29.099
2899.856,24.896,5.302,29.099
2921.723,20.299,6.278,34.459
2949.512,27.820,6.139,33.694
2974.052,24.579,7.534,41.351
3000.103,26.077,5.302,29.099
3026.863,26.784,8.371,45.946
3053.269,26.447,5.581,30.630
3071.932,26.447,5.581,30.630
3092.951,19.860,6.278,34.459
3122.615,29.711,6.418,35.225
3149.264,26.675,5.581,30.630
3174.960,25.725,8.371,45.946
3193.827,25.725,8.371,45.946
3213.982,19.533,6.278,34.459
3241.614,27.667,5.860,32.162
3266.667,25.084,7.952,43.648
3284.167,25.084,7.952,43.648
3311.710,22.547,5.860,32.162
3336.186,24.506,7.952,43.648
3353.194,24.506,7.952,43.648
3381.630,22.747,5.860,32.162
3408.321,26.728,5.581,30.630
3434.907,26.620,8.371,45.946
3452.844,26.620,8.371,45.946
3481.450,23.296,6.027,33.081
