elapsed_ms,frametime_ms,ppu_usage,spu_usage
0.114,50.951,8.840,48.281
8.126,50.951,8.840,48.281
75.275,37.588,6.354,34.702
136.406,61.132,7.551,41.240
200.152,63.740,8.288,45.263
261.964,61.808,7.919,43.251
320.749,58.790,6.998,38.222
385.546,64.791,7.104,38.797
449.726,64.178,7.919,43.251
514.606,64.883,6.946,37.935
575.632,61.015,7.551,41.240
645.886,70.262,7.419,40.521
707.793,61.907,7.735,42.246
774.061,66.267,7.261,39.659
836.730,62.658,7.735,42.246
898.822,62.089,7.551,41.240
961.484,62.662,7.551,41.240
1024.022,62.531,6.630,36.210
1086.609,62.590,7.551,41.240
1150.627,64.017,7.919,43.251
1214.054,63.427,6.630,36.210
1278.974,64.918,7.735,42.245
1341.335,62.361,7.735,42.245
1409.847,68.511,7.261,39.659
1485.975,76.118,6.768,36.965
1563.641,77.672,6.492,35.456
1643.409,79.766,6.906,37.719
1713.898,70.492,6.788,37.072
1792.425,78.530,7.577,41.383
1867.106,74.682,6.492,35.456
1945.493,78.383,6.768,36.964
2026.450,80.957,7.320,39.982
2094.451,67.999,7.103,38.796
2158.761,64.311,8.103,44.257
2225.121,66.351,7.103,38.797
2288.302,63.186,7.919,43.251
2352.152,63.848,7.919,43.251
2415.263,63.109,6.787,37.072
2481.590,66.323,8.287,45.263
2547.650,66.062,7.103,38.797
2613.722,66.072,7.261,39.659
2684.241,70.507,7.577,41.383
2743.970,59.726,7.550,41.239
2811.879,67.899,8.839,48.280
2882.938,71.077,7.892,43.107
2954.562,71.624,6.768,36.965
3025.147,70.563,7.576,41.383
3088.829,63.705,7.918,43.251
3155.164,66.329,7.103,38.797
3221.427,66.253,8.287,45.263
3280.161,58.741,6.998,38.222
3340.734,60.554,7.550,41.239
3404.004,63.263,6.629,36.210
3462.983,58.978,7.366,40.234
3523.047,60.074,7.366,40.234
3583.302,60.271,7.550,41.239
3643.635,60.306,7.182,39.228
3710.914,67.300,8.655,47.274
3776.723,65.805,6.945,37.934
3837.141,60.397,7.550,41.239
3905.079,67.940,6.629,36.210
3977.528,72.469,6.787,37.072
4049.260,71.710,6.787,37.072
4126.625,77.387,6.629,36.210
4212.897,86.270,7.734,42.245
4292.620,79.722,7.043,38.473
4362.721,70.102,6.945,37.934
4432.372,69.650,6.945,37.934
4494.734,62.358,6.471,35.348
4553.215,58.482,7.734,42.245
4612.298,59.080,9.059,49.487
4672.339,60.040,7.550,41.239
4731.653,59.293,7.734,42.245
4791.956,60.320,7.734,42.245
4850.826,58.867,7.734,42.245
4911.948,61.126,7.734,42.245
4973.106,61.144,6.471,35.348
5036.172,63.078,8.286,45.263
5103.104,66.930,7.418,40.521
5168.345,65.239,8.102,44.257
5231.823,63.478,8.102,44.257
5295.468,63.643,7.102,38.797
5359.482,64.012,8.286,45.263
5424.079,64.600,6.944,37.934
5488.088,64.005,8.286,45.263
5551.689,63.602,8.102,44.257
5616.419,64.728,7.102,38.797
5679.240,62.820,8.102,44.257
5742.524,63.283,8.286,45.263
5811.631,69.104,7.576,41.383
5879.504,67.865,7.418,40.521
5943.478,63.980,7.102,38.797
6007.353,63.870,8.102,44.257
6070.819,63.471,8.102,44.257
6138.922,68.104,7.418,40.521
6200.811,61.886,7.733,42.245
6263.186,62.371,6.944,37.935
6344.270,81.084,7.043,38.473
6426.812,82.541,7.181,39.228
6506.824,80.012,7.043,38.473
6585.873,79.047,6.905,37.719
6666.010,80.130,6.905,37.719
6745.069,79.058,6.905,37.719
6825.306,80.241,7.181,39.228
6898.801,73.495,7.733,42.245
6964.807,66.005,7.260,39.659
7029.849,65.040,8.101,44.257
7089.171,59.323,7.549,41.239
7149.105,59.923,7.733,42.245
7209.472,60.372,7.733,42.245
7274.402,64.930,7.102,38.797
7341.306,66.903,8.653,47.274
7407.588,66.280,7.102,38.797
7473.205,65.612,7.259,39.659
7542.824,69.619,8.838,48.280
7610.371,67.545,7.417,40.521
7681.127,70.760,7.575,41.383
7749.009,67.874,7.417,40.521
7811.697,62.693,7.917,43.251
7872.029,60.323,7.549,41.240
7932.948,60.924,7.549,41.240
7998.668,65.719,7.101,38.797
8062.042,63.364,7.917,43.251
8130.715,68.680,7.575,41.383
