elapsed_ms,frametime_ms,ppu_usage,spu_usage
0.087,62.449,8.247,45.258
59.921,59.830,7.697,42.241
121.962,62.041,7.697,42.241
188.274,66.302,7.540,41.379
253.904,65.632,7.383,40.517
322.546,68.640,8.980,49.281
381.609,59.061,7.697,42.241
440.964,59.355,7.514,41.235
500.284,59.309,7.697,42.241
559.557,59.284,7.514,41.235
619.817,60.258,7.697,42.241
677.871,58.056,7.697,42.241
740.512,62.636,7.697,42.241
800.501,59.989,7.881,43.247
873.754,73.250,6.460,35.452
945.241,71.480,6.912,37.931
1015.068,69.835,6.912,37.931
1079.420,64.346,7.514,41.235
1142.560,63.141,8.064,44.253
1202.410,59.848,7.514,41.235
1263.710,61.293,6.598,36.207
1325.685,61.981,7.514,41.235
1385.896,60.212,7.697,42.241
1446.173,60.274,7.331,40.230
1506.763,60.588,7.697,42.241
1572.398,65.635,8.247,45.258
1633.625,61.227,6.598,36.207
1694.947,61.321,7.514,41.235
1761.343,66.394,8.430,46.264
1833.270,71.915,6.735,36.961
1903.173,69.912,8.980,49.281
1973.629,70.452,6.597,36.207
2043.410,69.785,7.540,41.379
2108.622,65.196,8.613,47.270
2174.319,65.707,7.226,39.655
2240.847,66.527,8.613,47.270
2308.339,67.491,7.383,40.517
2369.700,61.359,7.697,42.241
2430.727,61.024,7.697,42.241
2490.973,60.247,7.880,43.247
2551.976,60.993,7.697,42.241
2611.818,59.848,7.697,42.241
2671.210,59.391,7.697,42.241
2734.979,63.770,7.069,38.793
2799.410,64.430,8.613,47.270
2870.339,70.926,7.697,42.241
2952.898,82.558,7.147,39.224
3024.067,71.167,6.185,33.944
3103.802,79.737,7.010,38.470
3183.272,79.458,6.872,37.715
3260.134,76.867,7.697,42.241
3336.227,76.088,7.009,38.470
3408.744,72.521,6.911,37.931
3474.468,65.722,6.911,37.931
3535.329,60.861,7.697,42.241
3594.896,59.566,7.697,42.241
3652.901,58.003,9.016,49.483
3714.344,61.439,6.754,37.069
3775.340,60.999,7.513,41.236
3838.860,63.518,8.063,44.253
3902.436,63.572,8.063,44.253
3964.844,62.403,6.597,36.207
4025.743,60.904,7.880,43.247
4086.973,61.231,7.513,41.236
4145.671,58.694,7.697,42.241
4204.120,58.448,7.697,42.241
4263.667,59.544,7.513,41.236
4322.720,59.045,9.236,50.690
4381.393,58.680,7.696,42.241
4444.580,63.175,7.225,39.655
4507.429,62.857,8.246,45.259
4570.011,62.582,8.613,47.270
4633.034,63.020,8.429,46.265
