elapsed_ms,frametime_ms,ppu_usage,spu_usage
0.093,30.682,6.559,37.509
31.500,31.606,4.919,28.132
62.010,30.702,6.214,35.535
94.322,32.526,6.904,39.483
125.486,31.363,6.214,35.535
155.899,30.609,6.559,37.509
186.550,30.840,6.214,35.535
218.938,32.594,6.904,39.483
249.323,30.588,4.660,26.651
279.614,30.484,6.559,37.509
310.546,31.134,6.214,35.535
340.430,30.076,6.214,35.535
369.645,29.403,6.214,35.535
399.469,30.018,6.214,35.535
428.957,29.678,6.214,35.535
459.805,31.047,6.904,39.483
490.624,31.014,6.214,35.535
520.966,30.539,6.559,37.509
550.551,29.775,5.869,33.561
580.063,29.700,5.869,33.561
609.667,29.794,6.214,35.535
638.256,28.773,5.869,33.561
669.989,31.938,6.904,39.483
703.978,34.210,7.250,41.457
734.738,30.952,6.559,37.509
766.711,32.179,5.178,29.612
798.800,32.295,6.904,39.483
830.083,31.480,6.214,35.535
861.499,31.623,6.559,37.509
893.787,32.497,6.904,39.483
923.816,30.220,6.214,35.535
952.628,29.001,5.869,33.561
981.539,29.092,5.869,33.561
1010.988,29.645,6.214,35.535
1041.178,30.379,6.214,35.535
1072.106,31.124,6.559,37.509
1102.713,30.807,6.214,35.535
1133.114,30.590,4.660,26.651
1161.167,28.239,8.803,50.341
1190.987,30.013,6.214,35.535
1221.150,30.351,6.214,35.535
1252.328,31.382,6.559,37.509
1280.602,28.458,5.869,33.561
1312.416,32.019,4.919,28.132
1342.147,29.923,6.559,37.509
1373.993,32.049,6.559,37.509
1406.357,32.569,6.904,39.483
1435.486,29.320,6.214,35.535
1467.724,32.446,6.904,39.483
1499.279,31.757,6.559,37.509
1528.882,29.794,6.214,35.535
1558.405,29.707,6.214,35.535
1587.502,29.290,5.869,33.561
1617.807,30.498,6.559,37.509
1648.030,30.417,6.559,37.509
1678.638,30.804,6.214,35.535
1708.116,29.670,6.214,35.535
1738.347,30.426,6.214,35.535
1767.949,29.791,6.559,37.509
1799.108,31.360,4.919,28.132
1832.208,33.310,6.904,39.483
1863.994,31.990,6.904,39.483
1894.353,30.555,6.214,35.535
1924.557,30.398,6.214,35.535
1955.402,31.048,6.559,37.509
1985.078,29.866,5.869,33.561
2015.616,30.737,6.904,39.483
2047.385,31.969,4.919,28.132
2078.005,30.812,6.214,35.535
2109.665,31.867,6.904,39.483
2140.738,31.273,6.559,37.509
2170.361,29.814,6.214,35.535
