elapsed_ms,frametime_ms,ppu_usage,spu_usage
0.093,29.883,6.223,35.510
30.184,30.282,6.223,35.510
60.131,30.144,6.223,35.510
91.270,31.337,6.914,39.456
123.282,32.215,5.186,29.592
153.721,30.634,6.223,35.510
184.057,30.531,5.877,33.538
215.426,31.572,6.914,39.456
244.428,29.184,5.877,33.538
275.324,31.090,6.223,35.510
305.806,30.684,6.223,35.510
336.728,31.123,6.914,39.456
368.021,31.497,6.223,35.510
396.169,28.325,5.877,33.538
425.672,29.692,6.223,35.510
455.413,29.935,5.877,33.538
486.261,31.044,6.569,37.483
516.036,29.965,6.223,35.510
546.093,30.249,6.569,37.483
576.297,30.401,5.877,33.538
607.354,31.255,6.914,39.456
637.986,30.825,6.223,35.510
667.679,29.887,6.223,35.510
698.975,31.500,6.569,37.483
729.735,30.956,4.927,28.112
759.965,30.426,6.569,37.483
789.933,30.155,5.877,33.538
821.077,31.349,6.914,39.456
851.424,30.540,6.223,35.510
881.672,30.443,6.223,35.510
911.192,29.703,5.877,33.538
941.229,30.237,6.223,35.510
971.560,30.525,6.569,37.483
1001.505,30.131,6.223,35.510
1032.369,31.064,6.569,37.483
1062.744,30.574,6.569,37.483
1092.729,30.172,5.877,33.538
1122.539,30.006,6.569,37.483
1152.559,30.215,6.223,35.510
1181.550,29.176,5.877,33.538
1210.674,29.312,6.223,35.510
1239.848,29.361,6.223,35.510
1270.310,30.654,5.877,33.538
1302.694,32.590,6.223,35.510
1334.275,31.789,6.914,39.456
1367.049,32.989,5.186,29.592
1398.767,31.917,6.914,39.456
1430.260,31.694,6.914,39.456
1460.583,30.520,6.223,35.510
1493.039,32.663,6.914,39.456
1522.913,30.065,6.223,35.510
1553.146,30.426,5.877,33.538
1582.893,29.935,6.569,37.483
1613.815,31.122,4.667,26.633
1644.738,31.125,6.569,37.483
1674.066,29.517,6.223,35.510
1703.465,29.589,5.877,33.538
1732.871,29.588,9.334,53.266
1764.399,31.734,4.926,28.112
1793.532,29.311,5.877,33.538
1824.214,30.873,6.914,39.456
1852.990,28.976,5.531,31.565
1883.877,31.086,6.569,37.483
1913.669,29.984,6.569,37.483
1943.069,29.587,6.223,35.510
1973.796,30.925,6.223,35.510
2003.647,30.043,6.223,35.510
2033.997,30.542,6.569,37.483
2064.459,30.662,6.223,35.510
2096.605,32.353,6.914,39.456
2127.996,31.591,6.569,37.483
2158.281,30.480,6.569,37.483
2188.496,30.408,6.569,37.483
2219.226,30.928,6.569,37.483
2250.395,31.369,4.667,26.633
2282.561,32.372,6.914,39.456
2313.351,30.985,6.569,37.483
2344.320,31.171,6.569,37.483
2374.728,30.600,6.223,35.510
2404.678,30.141,6.914,39.456
2435.515,31.040,6.223,35.510
2465.580,30.258,6.223,35.510
2498.747,33.379,5.445,31.072
2529.844,31.297,6.569,37.483
2561.469,31.826,6.569,37.483
2592.838,31.570,5.877,33.538
2621.059,28.401,5.877,33.538
2650.712,29.841,5.877,33.538
2680.214,29.695,6.569,37.483
2711.246,31.232,6.223,35.510
2740.313,29.252,5.877,33.538
2769.439,29.314,6.223,35.510
2797.227,27.967,5.877,33.538
2826.864,29.825,6.223,35.510
2857.676,31.006,6.223,35.510
2886.851,29.367,6.223,35.510
2917.099,30.443,6.223,35.510
2947.585,30.684,6.569,37.483
2976.827,29.427,6.223,35.510
3007.261,30.631,6.223,35.510
3036.883,29.811,6.223,35.510
3068.514,31.835,6.223,35.510
3097.805,29.477,6.569,37.483
3126.323,28.705,5.877,33.538
3159.450,33.339,6.914,39.456
3190.246,30.994,6.569,37.483
3220.908,30.860,6.569,37.483
3249.812,29.084,6.223,35.510
3280.499,30.889,6.569,37.483
3311.419,31.117,6.569,37.483
3342.472,31.253,6.569,37.483
3372.871,30.599,4.667,26.633
3402.202,29.509,6.223,35.510
3432.160,30.151,6.223,35.510
3462.460,30.492,6.223,35.510
3492.556,30.288,6.569,37.483
3521.847,29.484,5.877,33.538
3553.538,31.895,6.914,39.456
3583.463,30.114,6.223,35.510
3612.834,29.558,6.223,35.510
3642.633,29.984,5.877,33.538
3672.252,29.819,6.223,35.510
3701.693,29.632,5.877,33.538
3733.023,31.526,6.569,37.483
3762.242,29.411,6.223,35.510
3790.147,28.082,5.531,31.565
3819.293,29.335,9.334,53.266
3849.021,29.921,6.223,35.510
3877.816,28.979,5.877,33.538
3907.902,30.274,6.223,35.510
3938.402,30.701,5.877,33.538
3968.664,30.452,4.926,28.112
3999.130,30.662,6.223,35.510
4027.762,28.819,8.816,50.306
4057.324,29.743,6.223,35.510
4087.347,30.223,6.223,35.510
4116.963,29.803,6.223,35.510
4148.221,31.459,4.667,26.633
4179.000,30.980,6.569,37.483
4209.387,30.584,6.223,35.510
