elapsed_ms,frametime_ms,ppu_usage,spu_usage
0.092,29.620,6.221,35.515
1.541,29.620,6.221,35.515
31.970,16.039,6.567,37.488
61.794,30.016,5.875,33.542
90.062,28.448,6.221,35.515
118.951,29.075,5.875,33.542
147.801,29.035,5.875,33.542
178.050,30.447,6.221,35.515
209.011,31.158,6.567,37.488
240.010,31.200,6.567,37.488
269.663,29.841,6.567,37.488
299.741,30.276,5.875,33.542
329.890,30.334,6.221,35.515
358.843,29.147,5.875,33.542
387.098,28.434,5.875,33.542
415.637,28.720,5.875,33.542
446.540,31.106,6.567,37.488
478.048,31.711,6.567,37.488
507.308,29.450,5.875,33.542
537.107,29.989,6.567,37.488
566.984,30.072,5.875,33.542
596.694,29.884,6.221,35.515
625.807,29.308,6.221,35.515
654.994,29.380,5.875,33.542
685.521,30.727,6.567,37.488
716.680,31.354,6.221,35.515
746.818,30.333,6.567,37.488
776.638,30.012,6.221,35.515
809.511,33.078,5.184,29.596
839.876,30.561,6.221,35.515
870.184,30.505,5.875,33.542
898.527,28.526,5.875,33.542
928.787,30.448,6.567,37.488
958.686,30.098,6.221,35.515
986.720,28.214,5.530,31.569
1016.283,29.754,6.567,37.488
1045.777,29.683,8.813,50.312
1074.944,29.352,6.221,35.515
1102.828,28.064,5.530,31.569
1133.399,30.764,6.567,37.488
1162.676,29.471,5.875,33.542
1192.986,30.505,6.567,37.488
1221.174,28.368,6.221,35.515
1249.990,29.004,5.530,31.569
1278.220,28.408,6.221,35.515
1308.324,30.296,6.567,37.488
1335.814,27.670,5.530,31.569
1367.138,31.525,6.567,37.488
1396.459,29.512,6.567,37.488
1427.146,30.883,6.567,37.488
1456.739,29.782,6.567,37.488
1486.326,29.778,5.875,33.542
1517.316,31.190,6.912,39.461
1546.949,29.823,5.875,33.542
1576.117,29.357,6.221,35.515
1606.096,30.164,6.221,35.515
1634.936,29.030,6.221,35.515
1665.206,30.463,6.221,35.515
1695.159,30.142,6.567,37.488
1724.742,29.778,5.875,33.542
1755.506,30.960,6.912,39.461
1784.733,29.416,6.221,35.515
1812.803,28.249,5.530,31.569
1842.422,29.812,6.221,35.515
1870.705,28.461,5.875,33.542
1899.645,29.130,8.813,50.312
1929.333,29.870,6.221,35.515
1960.061,30.933,6.912,39.461
1991.305,31.445,4.925,28.116
2020.644,29.524,6.221,35.515
2050.095,29.644,5.875,33.542
2079.931,30.029,6.567,37.488
2110.025,30.285,6.221,35.515
2140.204,30.375,6.221,35.515
2170.151,30.138,6.221,35.515
2198.769,28.805,5.875,33.542
2227.097,28.509,8.813,50.312
2255.282,28.364,5.875,33.542
2284.844,29.755,6.221,35.515
2315.224,30.572,6.567,37.488
2344.421,29.385,6.221,35.515
2374.808,30.585,6.567,37.488
2404.711,30.094,6.221,35.515
2435.772,31.262,6.912,39.461
2465.473,29.888,5.875,33.542
2496.463,31.191,6.567,37.488
2525.519,29.244,6.221,35.515
2554.909,29.578,5.875,33.542
2583.598,28.874,5.875,33.542
2612.417,28.999,6.221,35.515
2643.329,31.117,6.567,37.488
2672.774,29.634,6.221,35.515
2702.277,29.690,6.221,35.515
2732.417,30.336,6.567,37.488
2761.829,29.592,6.567,37.488
2790.600,28.964,5.530,31.569
2820.266,29.855,6.221,35.515
2851.976,31.915,6.912,39.461
2881.659,29.871,6.221,35.515
2910.967,29.494,6.221,35.515
2941.308,30.540,6.221,35.515
2971.821,30.709,6.567,37.488
3001.936,30.306,6.221,35.515
3031.347,29.603,5.876,33.542
3060.553,29.389,6.567,37.488
3090.165,29.805,5.876,33.542
3118.641,28.657,6.221,35.515
3148.385,29.935,6.221,35.515
3177.692,29.499,6.221,35.515
3206.968,29.465,6.221,35.515
3235.517,28.732,5.876,33.542
3266.599,31.282,6.567,37.488
3297.369,30.968,6.567,37.488
3327.778,30.605,6.567,37.488
3356.406,28.810,5.530,31.569
3387.734,31.532,6.912,39.461
3416.670,29.118,5.876,33.542
3445.879,29.395,6.221,35.515
3475.104,29.414,5.876,33.542
3505.111,30.196,6.567,37.488
3533.157,28.231,5.530,31.569
3563.046,30.081,6.221,35.515
3594.468,31.627,6.912,39.461
3625.834,31.564,6.567,37.488
3657.392,31.762,6.912,39.461
3687.129,29.925,6.221,35.515
3717.964,31.037,6.912,39.461
3748.008,30.235,5.876,33.542
3776.281,28.458,6.221,35.515
3805.966,29.875,5.876,33.542
3835.820,30.040,6.221,35.515
3865.418,29.792,6.221,35.515
3895.256,30.009,6.221,35.515
3924.824,29.778,6.221,35.515
3954.082,29.445,6.221,35.515
3984.427,30.540,6.221,35.515
4013.253,29.012,6.221,35.515
4042.867,29.807,6.221,35.515
4071.548,28.867,5.876,33.542
4100.798,29.431,5.876,33.542
4131.751,31.155,6.567,37.488
4162.649,31.099,6.567,37.488
4193.600,31.146,6.912,39.461
4222.985,29.573,6.221,35.515
4251.664,28.864,5.876,33.542
4281.630,30.159,6.221,35.515
4311.459,30.018,6.221,35.515
4342.471,31.217,6.912,39.461
4370.802,28.511,5.876,33.542
4400.005,29.393,6.221,35.515
4429.571,29.754,5.876,33.542
4459.039,29.654,6.221,35.515
4487.690,28.839,6.221,35.515
4516.985,29.482,5.876,33.542
4546.414,29.615,6.567,37.488
4578.242,32.033,6.567,37.488
4607.693,29.642,6.221,35.515
4636.495,28.984,5.876,33.542
4666.968,30.672,6.567,37.488
4696.441,29.654,6.221,35.515
4726.870,30.632,6.221,35.515
4757.595,30.926,6.567,37.488
4788.709,31.310,6.912,39.461
4817.069,28.544,5.530,31.569
4848.559,31.692,6.912,39.461
4878.219,29.850,6.221,35.515
4907.002,28.969,5.530,31.569
4935.314,28.494,6.221,35.515
4963.904,28.775,6.221,35.515
4992.599,28.869,6.221,35.515
5020.714,28.306,5.530,31.569
5050.075,29.548,8.813,50.313
5079.876,29.994,6.567,37.488
5112.073,32.403,5.184,29.596
5143.855,31.986,6.567,37.488
5172.698,29.022,6.221,35.515
5202.737,30.237,5.876,33.542
5233.941,31.406,6.912,39.461
5263.028,29.275,5.876,33.542
5290.648,27.793,5.876,33.542
5320.083,29.630,5.876,33.542
5348.675,28.772,6.221,35.515
5379.073,30.592,6.567,37.488
5408.695,29.816,5.876,33.542
5438.783,30.281,6.221,35.515
5468.773,30.183,6.567,37.488
5499.000,30.421,6.221,35.515
5528.530,29.713,6.221,35.515
5559.416,31.090,6.567,37.488
5589.459,30.239,6.567,37.488
5619.221,29.947,5.876,33.542
5648.058,29.026,6.221,35.515
5676.901,29.026,6.221,35.515
5706.140,29.430,5.876,33.542
5735.263,29.309,9.332,53.272
5765.768,30.698,4.666,26.636
5794.574,28.997,8.813,50.313
5823.999,29.611,6.221,35.515
5855.184,31.386,4.925,28.116
5886.005,31.021,6.221,35.515
5917.935,32.135,6.912,39.461
5949.181,31.444,6.567,37.488
5979.690,30.706,6.567,37.488
6009.391,29.892,5.876,33.542
6038.752,29.549,6.221,35.515
6067.546,28.982,5.876,33.542
6097.233,29.874,6.567,37.488
6126.500,29.454,6.221,35.515
6156.680,30.374,6.221,35.515
6185.202,28.706,5.530,31.569
6214.397,29.382,6.221,35.515
6242.551,28.336,5.876,33.542
6272.906,30.550,6.567,37.488
6302.056,29.337,8.813,50.313
6330.910,29.029,6.221,35.515
6360.312,29.602,6.221,35.515
6390.795,30.680,6.567,37.488
6419.831,29.222,5.876,33.542
6450.546,30.910,6.567,37.488
6481.190,30.843,4.666,26.636
6509.875,28.868,8.295,47.353
6539.291,29.606,6.567,37.488
6569.315,30.219,5.876,33.542
6599.165,30.037,6.221,35.515
6629.733,30.765,6.221,35.515
6658.595,29.050,5.876,33.542
6688.516,30.111,6.221,35.515
6719.587,31.274,4.925,28.116
6751.865,32.485,7.258,41.434
6782.359,30.690,6.221,35.515
6812.258,30.089,6.221,35.515
6842.166,30.102,6.221,35.515
6871.734,29.753,6.221,35.515
6902.648,31.116,6.567,37.488
6934.667,32.228,6.567,37.488
6961.468,26.970,6.221,35.515
6989.700,28.414,5.876,33.542
7021.474,31.975,6.912,39.461
7051.937,30.663,6.221,35.515
7080.134,28.362,5.876,33.542
7109.453,29.523,6.221,35.515
7138.798,29.533,6.221,35.515
7167.823,29.213,5.876,33.542
7199.534,31.913,6.912,39.461
7228.455,29.108,5.876,33.542
7259.438,31.183,6.221,35.515
7288.310,29.056,6.221,35.515
7317.564,29.438,6.221,35.515
7348.216,30.845,6.221,35.515
7377.577,29.558,6.221,35.515
7406.185,28.795,5.876,33.542
7435.373,29.374,6.221,35.515
7467.264,32.094,6.912,39.461
7496.594,29.519,5.876,33.542
7527.865,31.474,6.567,37.488
7557.891,30.217,6.567,37.488
7588.175,30.476,6.221,35.515
7616.926,28.941,5.876,33.542
7648.151,31.424,6.567,37.488
7678.358,30.400,6.221,35.515
7708.600,30.436,6.567,37.488
7737.172,28.757,5.876,33.542
7765.843,28.854,5.876,33.542
7795.682,30.030,5.876,33.542
7825.940,30.453,6.567,37.488
7856.242,30.497,6.221,35.515
7886.851,30.801,6.567,37.488
7917.095,30.443,6.221,35.515
7947.112,30.212,6.567,37.488
7976.079,29.152,5.876,33.542
8006.721,30.840,6.567,37.488
8035.169,28.632,5.876,33.542
8063.425,28.434,5.876,33.542
8091.612,28.367,5.876,33.542
8120.333,28.906,9.332,53.272
8151.708,31.576,4.925,28.116
8183.285,31.781,6.567,37.488
8215.533,32.455,6.912,39.461
8246.698,31.365,6.567,37.488
8276.608,30.094,6.221,35.515
8305.851,29.441,6.221,35.515
8334.636,28.970,6.221,35.515
8364.321,29.878,6.221,35.515
8393.020,28.881,5.530,31.569
8421.755,28.920,5.876,33.542
8451.360,29.796,6.221,35.515
8479.760,28.581,5.876,33.542
8510.297,30.734,6.567,37.488
8541.469,31.373,6.567,37.488
8572.566,31.301,6.567,37.488
8602.437,30.061,6.221,35.515
8633.153,30.912,6.567,37.488
8663.187,30.226,6.221,35.515
8694.343,31.356,6.567,37.488
8724.138,29.981,6.221,35.515
8754.334,30.393,6.221,35.515
8784.471,30.331,6.567,37.488
8814.266,29.988,5.876,33.542
8842.625,28.542,6.221,35.515
8873.042,30.611,6.567,37.488
8904.699,31.861,6.912,39.461
8934.467,29.959,5.876,33.542
8966.673,32.415,5.184,29.596
8998.202,31.728,6.567,37.488
9028.610,30.607,6.567,37.488
9057.689,29.265,6.221,35.515
9087.687,30.189,6.221,35.515
9117.419,29.925,6.221,35.515
9145.650,28.410,5.876,33.542
9174.868,29.409,5.876,33.542
9204.750,30.075,6.221,35.515
9235.217,30.660,6.567,37.488
9264.829,29.802,6.221,35.515
9294.900,30.260,6.221,35.515
9324.891,30.188,6.221,35.515
9355.216,30.520,6.221,35.515
9385.014,29.990,6.567,37.488
9416.909,32.100,6.567,37.488
9446.159,29.438,5.876,33.542
9473.828,27.848,5.530,31.569
9502.617,28.973,6.221,35.515
9533.261,30.836,6.221,35.515
9564.033,30.975,6.567,37.488
9594.682,30.845,6.567,37.488
9624.281,29.789,6.221,35.515
9654.607,30.521,6.221,35.515
9683.712,29.293,5.876,33.542
9713.062,29.538,6.221,35.515
9743.870,31.006,6.221,35.515
9773.241,29.558,6.221,35.515
9803.122,30.077,5.876,33.542
9833.888,30.963,6.567,37.488
9862.747,29.045,6.221,35.515
9892.813,30.261,6.221,35.515
9922.159,29.534,6.221,35.515
9951.964,29.998,5.876,33.542
9981.658,29.881,6.567,37.488
10010.778,29.310,5.876,33.542
10040.315,29.729,6.567,37.488
10070.341,30.221,6.221,35.515
10099.028,28.865,6.221,35.515
10128.469,29.623,6.221,35.515
10158.626,30.359,6.221,35.515
10189.136,30.707,6.567,37.488
10218.770,29.824,6.221,35.515
10248.689,30.104,5.876,33.542
10280.922,32.445,7.258,41.434
10311.346,30.622,6.221,35.515
10341.868,30.719,6.567,37.488
10371.080,29.400,5.876,33.542
10399.773,28.879,5.876,33.542
10429.182,29.597,6.221,35.515
10461.306,32.327,7.258,41.434
10490.580,29.467,6.221,35.515
10522.352,31.976,6.567,37.488
10553.057,30.899,6.567,37.488
10581.824,28.954,5.876,33.542
10613.006,31.381,6.567,37.488
10643.825,31.019,6.567,37.488
10673.499,29.856,5.876,33.542
10703.501,30.197,6.912,39.461
10733.938,30.638,4.666,26.636
10762.486,28.731,8.295,47.353
10791.451,29.148,6.221,35.515
10821.526,30.269,6.221,35.515
10849.391,28.045,5.876,33.542
10876.936,27.723,5.876,33.542
10907.206,30.463,6.221,35.515
10937.840,30.830,6.221,35.515
10969.570,31.932,6.912,39.461
10998.282,28.900,5.876,33.542
11028.466,30.375,6.221,35.515
11057.281,29.000,6.221,35.515
11087.324,30.233,5.876,33.542
11115.348,28.209,6.221,35.515
11144.417,29.258,5.876,33.542
11173.168,28.935,6.221,35.515
11202.157,29.176,5.876,33.542
11230.864,28.892,5.876,33.542
11260.674,30.000,6.567,37.488
11290.633,30.153,6.221,35.515
11320.150,29.706,5.876,33.542
11350.110,30.150,6.567,37.488
11379.717,29.799,5.876,33.542
11410.414,30.897,6.912,39.461
11439.605,29.376,5.876,33.542
11467.070,27.641,8.295,47.353
11497.438,30.564,6.567,37.488
11526.827,29.578,5.876,33.542
11557.279,30.643,6.221,35.515
11586.858,29.774,6.221,35.515
11617.278,30.614,6.567,37.488
11646.457,29.364,5.876,33.542
11676.503,30.233,6.221,35.515
11706.260,29.954,6.221,35.515
11736.693,30.633,6.567,37.488
11765.241,28.732,6.221,35.515
11793.918,28.856,6.221,35.515
11822.670,28.938,5.876,33.542
11851.722,29.238,5.876,33.542
11880.852,29.321,6.221,35.515
11910.125,29.461,6.221,35.515
11940.431,30.498,6.221,35.515
11970.918,30.684,6.567,37.488
12001.911,31.193,6.567,37.488
12031.855,30.138,6.221,35.515
12060.593,28.921,5.876,33.542
12090.880,30.483,6.221,35.515
12121.157,30.474,6.567,37.488
12151.335,30.369,6.221,35.515
12180.986,29.842,6.221,35.515
12210.026,29.223,6.221,35.515
12240.795,30.961,6.221,35.515
12269.773,29.172,5.876,33.542
12298.539,28.951,5.876,33.542
12327.728,29.377,5.876,33.542
12356.857,29.315,6.567,37.488
12386.476,29.811,5.876,33.542
12414.696,28.398,5.876,33.542
12443.899,29.394,5.876,33.542
12474.347,30.639,6.567,37.488
12504.061,29.912,6.221,35.515
