elapsed_ms,frametime_ms,ppu_usage,spu_usage
0.104,61.129,7.666,43.320
2.776,61.129,7.666,43.320
72.036,35.965,7.640,43.176
144.640,72.608,7.946,44.903
222.797,78.153,7.087,40.046
303.614,80.820,7.220,40.801
383.336,79.718,7.086,40.046
465.509,82.173,7.220,40.801
545.493,79.975,7.220,40.801
621.104,75.618,6.953,39.290
694.753,73.633,7.946,44.903
765.703,70.964,7.640,43.176
835.165,69.464,7.640,43.176
915.692,80.514,7.889,44.580
996.663,80.980,7.889,44.580
1069.128,72.461,6.953,39.291
1158.116,88.985,7.606,42.985
1229.080,70.956,7.640,43.177
1298.514,69.444,7.488,42.313
1368.083,69.568,7.488,42.313
1441.041,72.958,7.946,44.904
1515.779,74.738,8.099,45.767
1588.638,72.846,6.819,38.535
1661.258,72.632,7.946,44.904
1733.448,72.192,7.793,44.040
1823.152,89.699,7.963,45.000
1910.535,87.378,8.082,45.672
1994.219,83.685,8.825,49.870
2086.617,92.401,8.320,47.015
2180.706,94.077,7.809,44.127
2271.431,90.735,7.963,45.001
2362.412,90.968,7.844,44.329
2443.898,81.480,7.087,40.047
2529.141,85.247,6.537,36.941
2608.966,79.817,6.953,39.292
2698.442,89.480,6.775,38.284
2786.141,87.678,7.621,43.069
2886.221,100.101,7.702,43.523
2974.844,88.613,6.894,38.956
3069.233,94.394,7.060,39.896
3156.761,87.529,8.156,46.092
3240.804,84.037,6.537,36.941
3325.766,84.966,7.755,43.825
3404.299,78.532,6.819,38.536
3481.601,77.298,6.552,37.024
3561.378,79.770,6.819,38.536
3638.709,77.342,6.418,36.269
3714.628,75.909,7.641,43.177
3790.518,75.884,6.552,37.024
3860.740,70.226,7.182,40.586
3925.847,65.110,8.023,45.336
3991.479,65.630,6.724,37.996
4067.928,76.443,7.354,41.558
4138.225,70.303,7.335,41.450
4207.323,69.096,8.736,49.366
4268.434,61.110,6.418,36.269
4338.339,69.903,7.182,40.586
4410.199,71.859,7.946,44.904
4482.586,72.401,7.946,44.904
4553.821,71.232,7.794,44.041
4622.248,68.427,7.488,42.314
4689.576,67.328,7.335,41.450
4766.519,76.942,8.405,47.495
4836.553,70.032,7.488,42.314
4906.565,70.011,7.641,43.177
4967.701,61.134,7.845,44.329
5042.868,75.155,7.087,40.047
5112.134,69.277,7.794,44.041
5174.670,62.536,7.666,43.321
5237.331,62.661,8.023,45.336
5300.369,63.036,6.724,37.996
5361.863,61.478,7.666,43.321
5422.618,60.766,7.488,42.314
5491.035,68.417,7.488,42.314
5560.026,68.992,7.641,43.178
5639.961,79.922,7.087,40.047
5722.811,82.849,7.221,40.803
5804.028,81.221,7.221,40.803
5885.523,81.496,6.953,39.291
5965.917,80.386,7.087,40.047
6046.275,80.368,7.087,40.047
6122.744,76.463,6.953,39.291
6196.263,73.514,7.335,41.450
6267.025,70.766,7.029,39.723
6339.167,72.145,6.151,34.758
6410.170,71.004,7.029,39.723
6474.485,64.315,8.023,45.336
6536.498,62.009,7.844,44.329
6598.916,62.402,6.571,37.132
6667.438,68.530,8.558,48.358
6730.030,62.586,6.571,37.132
6792.545,62.514,7.844,44.329
6852.834,60.302,7.488,42.314
6914.380,61.539,7.666,43.321
6975.467,61.092,7.666,43.321
7040.292,64.824,6.877,38.860
7106.380,66.085,8.379,47.351
7189.528,83.149,7.250,40.971
7256.532,67.000,8.558,48.359
7323.624,67.092,7.335,41.450
7388.241,64.618,6.877,38.860
7454.325,66.074,8.379,47.351
7518.639,64.321,7.030,39.723
7583.021,64.377,7.845,44.329
7647.723,64.704,8.201,46.344
7711.828,64.104,6.877,38.860
7777.714,65.878,8.379,47.352
7843.417,65.706,7.182,40.587
7908.971,65.550,7.182,40.587
7975.717,66.750,8.736,49.367
8040.805,65.083,7.030,39.724
8114.938,74.130,7.946,44.905
8177.948,63.009,6.877,38.860
8246.810,68.869,8.201,46.345
8323.026,76.212,6.552,37.025
8395.367,72.335,6.876,38.860
8462.706,67.343,6.724,37.997
8551.559,88.850,7.250,40.971
8642.080,90.521,7.250,40.971
8726.215,84.134,7.488,42.314
8809.820,83.605,6.775,38.285
8892.762,82.939,7.488,42.314
8965.689,72.930,7.182,40.587
9049.537,83.848,6.775,38.284
9134.687,85.151,7.621,43.070
9209.909,75.218,6.552,37.025
9277.996,68.073,7.182,40.587
9342.111,64.120,8.201,46.344
9406.386,64.266,8.022,45.337
9473.144,66.769,7.182,40.587
9531.632,58.485,7.309,41.307
9589.600,57.960,7.131,40.300
9647.272,57.678,8.557,48.360
9709.087,61.813,6.724,37.997
9766.448,57.367,8.343,47.151
9823.108,56.661,7.131,40.300
9888.485,65.374,6.876,38.860
9954.656,66.169,8.201,46.345
10016.004,61.343,7.666,43.322
10080.040,64.031,7.029,39.724
10143.941,63.902,8.022,45.337
10215.638,71.697,7.793,44.042
10292.252,76.619,7.488,42.315
10356.417,64.166,8.022,45.337
10420.171,63.752,6.876,38.861
10487.596,67.411,8.557,48.360
10550.774,63.189,6.724,37.997
10615.203,64.427,8.201,46.345
10677.782,62.574,7.844,44.330
10742.076,64.298,7.029,39.724
10806.345,64.268,7.844,44.330
10869.505,63.158,6.876,38.861
10931.289,61.773,7.666,43.323
10993.537,62.246,7.844,44.330
11066.490,72.964,7.640,43.179
11141.040,74.548,6.418,36.270
11217.011,75.964,7.793,44.042
11292.913,75.907,6.552,37.026
11368.813,75.884,6.552,37.026
11444.657,75.858,7.793,44.042
11519.571,74.914,6.552,37.026
11594.485,74.899,7.487,42.315
11663.242,68.769,7.182,40.588
11728.837,65.591,7.182,40.588
11807.858,79.025,8.710,49.224
11874.541,66.671,7.029,39.724
11941.401,66.857,7.182,40.588
12014.732,73.340,8.252,46.633
12083.254,68.513,7.335,41.452
12149.734,66.487,7.182,40.588
12213.191,63.445,8.022,45.338
12278.511,65.328,6.876,38.861
12344.417,65.905,8.379,47.353
12410.668,66.252,6.876,38.861
12491.602,80.922,7.889,44.582
12571.901,80.306,7.621,43.071
12652.178,80.270,7.755,43.827
12733.087,80.915,7.889,44.582
12813.341,80.252,7.755,43.827
12880.934,67.593,7.029,39.725
12948.963,68.024,7.335,41.452
13017.640,68.671,8.557,48.361
13085.230,67.597,7.182,40.589
13151.306,66.076,7.335,41.452
13211.774,60.469,7.131,40.301
13273.561,61.785,7.666,43.323
13333.857,60.296,7.131,40.301
13392.920,59.061,7.309,41.308
13466.437,73.516,7.488,42.316
13543.481,77.043,6.552,37.026
13621.578,78.096,6.819,38.537
13698.102,76.522,6.685,37.782
13774.716,76.615,7.487,42.316
13850.295,75.573,6.552,37.026
13925.868,75.575,7.487,42.315
13995.730,69.865,6.571,37.134
14062.765,67.027,6.723,37.997
14130.790,68.027,7.946,44.906
14200.447,69.655,7.488,42.315
14268.154,67.705,7.335,41.452
14335.551,67.390,8.379,47.353
14410.783,75.241,7.086,40.049
14490.345,79.558,7.621,43.071
14566.486,76.141,8.404,47.497
14633.999,67.504,7.182,40.588
14694.408,60.406,7.488,42.316
14762.144,67.743,7.182,40.588
14828.527,66.371,7.182,40.588
14895.217,66.700,8.379,47.353
14964.032,68.808,7.335,41.452
15034.762,70.727,7.640,43.179
15102.460,67.707,7.335,41.452
15162.876,60.413,7.309,41.308
15225.811,62.934,7.844,44.331
15291.474,65.661,7.182,40.589
15364.644,73.160,7.946,44.907
15428.518,63.883,6.876,38.862
15490.462,61.940,7.844,44.331
15552.027,61.557,7.309,41.308
15618.759,66.741,7.182,40.589
15682.829,64.058,8.201,46.346
15745.769,62.945,7.844,44.331
15809.291,63.525,6.876,38.862
15883.094,73.807,7.640,43.180
15962.365,79.270,6.819,38.538
16040.720,78.334,6.685,37.782
16117.579,76.874,7.640,43.179
16201.721,84.140,6.656,37.614
16281.056,79.325,6.953,39.293
16356.248,75.200,7.488,42.316
16432.821,76.576,6.552,37.026
16502.814,69.984,7.487,42.316
16569.095,66.289,7.182,40.589
16633.613,64.519,8.201,46.346
16692.232,58.613,7.131,40.301
16750.055,57.809,7.488,42.316
16814.514,64.471,8.022,45.338
16886.931,72.416,8.252,46.634
16953.945,67.016,7.182,40.589
17018.436,64.491,7.029,39.725
17082.431,63.992,8.022,45.339
17142.161,59.734,7.309,41.308
17207.973,65.790,8.379,47.354
17273.173,65.213,7.029,39.725
17338.226,65.055,7.182,40.589
17403.997,65.760,8.022,45.339
17469.219,65.230,7.182,40.589
17533.220,63.998,7.844,44.331
17599.469,66.250,7.182,40.589
17670.720,71.246,7.793,44.043
17736.200,65.482,8.201,46.346
17793.563,57.364,6.953,39.294
17852.199,58.633,7.309,41.309
17908.682,56.482,7.131,40.301
17972.440,63.756,7.844,44.331
18037.303,64.864,8.379,47.354
18103.087,65.780,7.029,39.726
18179.467,76.380,7.354,41.561
18255.349,75.881,8.405,47.498
18329.205,73.850,6.552,37.027
18409.131,79.922,7.087,40.049
18489.437,80.314,7.086,40.049
18559.593,70.149,6.724,37.998
18628.176,68.591,6.876,38.862
18709.137,80.960,6.953,39.294
18783.670,74.530,7.488,42.316
18857.548,73.876,7.488,42.316
18930.564,73.012,6.284,35.515
19004.217,73.655,7.488,42.316
19080.632,76.414,6.685,37.782
19153.605,72.962,7.182,40.589
19227.362,73.762,7.335,41.452
19308.030,80.648,6.656,37.614
19387.316,79.296,8.863,50.088
19466.208,78.903,7.621,43.072
19538.526,72.323,7.354,41.561
19607.704,69.168,9.449,53.399
19671.650,63.950,6.876,38.862
19735.809,64.155,8.379,47.354
19800.379,64.571,6.876,38.862
19858.674,58.296,7.309,41.309
19920.405,61.720,8.023,45.339
19983.696,63.301,8.023,45.339
20048.638,64.942,7.182,40.589
20121.732,73.090,7.946,44.908
20196.322,74.591,8.251,46.635
20265.356,69.033,7.487,42.317
20328.659,63.296,6.876,38.863
20398.749,70.066,7.946,44.908
20475.432,76.708,8.557,48.362
20548.941,73.507,7.354,41.562
20626.947,77.982,8.863,50.090
20704.823,77.901,7.621,43.073
20771.518,66.693,7.335,41.454
20837.534,66.003,8.379,47.355
20903.657,66.110,7.029,39.727
20971.486,67.852,7.335,41.454
21030.895,59.407,7.487,42.318
21106.742,75.830,7.793,44.045
21185.666,78.932,6.953,39.295
21262.333,76.675,6.552,37.028
21342.670,80.337,7.086,40.050
21417.656,74.983,7.640,43.181
21492.343,74.686,6.418,36.272
21568.345,76.005,6.551,37.028
21645.616,77.269,7.793,44.045
21721.180,75.563,6.819,38.539
21795.145,73.954,7.487,42.317
21871.187,76.048,6.551,37.028
21940.756,69.570,7.182,40.590
22006.298,65.540,8.201,46.347
22082.860,76.563,7.621,43.073
22147.427,64.561,7.844,44.332
22212.190,64.761,7.182,40.590
22275.929,63.739,8.022,45.340
22339.901,63.961,6.876,38.863
22398.360,58.470,7.131,40.302
22463.179,64.815,8.379,47.355
22521.835,58.660,7.131,40.302
22586.171,64.335,8.201,46.348
22649.956,63.785,7.029,39.727
22723.525,73.565,8.099,45.772
22789.602,66.079,7.182,40.590
22864.689,75.075,8.252,46.636
22940.508,75.829,7.488,42.318
23004.732,64.220,8.022,45.340
23071.794,67.064,7.182,40.590
23154.976,83.177,8.290,46.852
23224.931,69.953,7.640,43.181
23293.873,68.945,7.641,43.181
23357.148,63.270,8.023,45.340
23418.347,61.199,6.418,36.272
23477.392,59.037,8.771,49.572
23537.683,60.288,7.666,43.325
23598.088,60.408,6.418,36.272
