elapsed_ms,frametime_ms,ppu_usage,spu_usage
0.094,89.408,7.365,41.675
2.854,89.408,7.365,41.675
84.921,42.413,6.534,36.970
164.883,79.956,7.217,40.835
245.006,80.125,7.083,40.079
327.156,82.150,7.484,42.348
409.946,82.788,7.351,41.591
490.346,80.403,7.351,41.591
571.676,81.319,6.296,35.626
652.394,80.723,7.083,40.079
733.423,81.024,7.217,40.835
814.140,80.719,7.083,40.079
905.418,91.265,7.365,41.675
982.224,76.815,6.949,39.323
1060.139,77.913,8.400,47.533
1138.643,78.507,7.618,43.104
1225.024,86.378,7.484,42.348
1304.530,79.500,7.484,42.348
1382.103,77.579,7.350,41.592
1454.918,72.814,7.789,44.077
1527.366,72.450,7.789,44.077
1596.433,69.065,7.484,42.348
1665.689,69.253,7.636,43.213
1734.692,69.001,7.484,42.348
1803.960,69.268,7.636,43.213
1866.047,62.087,7.484,42.348
1929.602,63.550,8.018,45.373
1993.607,64.004,7.026,39.756
2055.902,62.299,7.662,43.357
2118.434,62.520,7.840,44.365
2181.751,63.327,6.720,38.027
2253.844,72.093,7.942,44.941
2322.986,69.141,7.484,42.348
2403.060,80.072,7.751,43.861
2476.487,73.424,7.942,44.941
2560.969,84.485,8.152,46.130
2646.348,85.376,7.484,42.349
2730.239,83.887,8.152,46.130
2818.732,88.490,7.484,42.349
2914.004,95.273,7.056,39.929
3006.623,92.618,7.365,41.677
3091.579,84.952,6.533,36.971
3174.908,83.332,7.350,41.592
3256.315,81.407,7.083,40.080
3339.848,83.529,7.216,40.836
3420.392,80.536,7.216,40.836
3501.848,81.467,6.296,35.627
3582.808,80.958,7.216,40.836
3663.745,80.924,6.949,39.324
3742.099,78.351,6.815,38.567
3822.124,80.032,6.949,39.324
3902.841,80.720,7.083,40.080
3996.821,93.980,7.721,43.693
4086.368,89.547,7.246,41.004
4165.129,78.759,7.083,40.080
4242.662,77.534,6.815,38.567
4321.669,79.005,6.949,39.323
4392.521,70.852,7.636,43.213
4460.134,67.611,8.731,49.406
4528.239,68.106,7.484,42.348
4595.106,66.863,7.331,41.484
4663.003,67.897,7.484,42.349
4730.510,67.505,8.553,48.398
4797.005,66.496,7.331,41.484
4866.251,69.245,7.484,42.349
4934.325,68.072,7.331,41.484
5013.742,79.416,7.884,44.617
5082.686,68.943,7.331,41.484
5151.632,68.936,7.484,42.349
5217.368,65.745,8.196,46.382
5285.690,68.321,7.484,42.349
5345.807,60.113,7.484,42.349
5406.210,60.397,7.484,42.349
5466.012,59.807,7.662,43.357
5525.616,59.597,7.484,42.349
5589.128,63.517,7.840,44.366
5651.778,62.648,6.873,38.892
5712.327,60.540,7.662,43.357
5772.383,60.059,7.662,43.357
5832.589,60.204,7.484,42.349
5895.201,62.619,7.840,44.366
5959.320,64.118,8.196,46.382
6024.198,64.879,7.025,39.756
6084.181,59.980,7.484,42.349
6143.595,59.410,7.484,42.349
6210.838,67.239,7.840,44.366
6281.057,70.212,7.025,39.756
6353.557,72.507,6.147,34.787
6416.523,62.968,7.484,42.349
6477.295,60.772,7.484,42.349
6544.073,66.778,7.484,42.349
6610.298,66.224,8.196,46.382
6678.000,67.701,7.331,41.485
6742.853,64.848,6.720,38.028
6807.740,64.885,8.018,45.374
6875.468,67.724,7.331,41.485
6945.643,70.181,7.483,42.349
7028.616,82.969,8.018,45.374
7093.847,65.229,7.025,39.756
7161.369,67.526,8.553,48.399
7230.301,68.920,7.331,41.485
7298.131,67.836,7.483,42.349
7359.221,61.086,7.840,44.366
7424.338,65.122,6.873,38.892
7499.250,74.906,8.400,47.535
7564.667,65.420,7.178,40.621
7630.592,65.919,8.196,46.383
7696.347,65.753,7.178,40.621
7761.325,64.982,8.196,46.383
7828.259,66.933,7.178,40.621
7897.135,68.861,7.178,40.621
7958.450,61.318,7.662,43.358
8040.360,81.916,7.751,43.862
8108.076,67.708,7.331,41.485
8174.342,66.269,6.873,38.893
8249.337,74.993,7.636,43.214
8327.705,78.369,6.815,38.568
8407.921,80.219,6.949,39.325
8487.631,79.704,6.949,39.325
8557.952,70.323,6.720,38.028
8630.433,72.480,7.331,41.485
8702.249,71.809,6.147,34.787
8775.360,73.105,7.025,39.757
8844.485,69.132,6.720,38.028
8913.691,69.207,6.720,38.028
8982.857,69.165,7.025,39.756
9046.312,63.454,7.483,42.349
9106.204,59.890,7.305,41.341
9169.716,63.511,8.018,45.374
9232.525,62.808,6.720,38.028
9292.455,59.931,7.483,42.349
9355.002,62.544,7.662,43.358
9419.042,64.038,8.018,45.374
9478.599,59.552,7.483,42.349
9557.446,78.853,7.617,43.106
9617.260,59.817,7.483,42.349
9676.293,59.028,7.483,42.349
9734.116,57.814,7.305,41.341
9792.171,58.064,7.127,40.333
9850.190,58.018,8.552,48.399
9908.899,58.712,7.483,42.349
9969.421,60.517,7.662,43.358
10029.289,59.874,7.483,42.350
10088.619,59.314,7.305,41.341
10149.457,60.845,7.662,43.358
10210.357,60.903,7.662,43.358
10273.743,63.383,6.873,38.892
10343.318,69.576,7.483,42.350
10404.512,61.191,7.840,44.366
10465.424,60.911,7.662,43.358
10535.022,69.598,7.789,44.078
10603.582,68.550,7.025,39.757
10671.137,67.556,8.374,47.391
10732.172,61.041,6.414,36.300
10792.567,60.384,7.305,41.341
10860.302,67.745,8.018,45.375
10931.583,71.274,6.013,34.031
11001.379,69.791,7.840,44.366
11075.955,74.583,6.414,36.300
11152.243,76.285,6.548,37.056
11216.066,63.825,8.018,45.374
11290.082,74.014,7.941,44.942
11364.445,74.363,7.216,40.837
11425.724,61.280,7.661,43.358
11483.770,58.044,7.127,40.333
11550.473,66.700,8.552,48.400
11642.338,91.865,7.056,39.930
11710.904,68.557,8.730,49.408
11776.457,65.562,7.178,40.621
11843.646,67.182,7.178,40.621
11914.093,70.442,7.636,43.214
11984.118,70.032,7.636,43.214
12062.276,78.158,7.483,42.350
12139.496,77.219,8.705,49.264
12206.413,66.915,7.178,40.622
12272.640,66.219,7.178,40.622
12341.173,68.530,8.730,49.409
12402.580,61.411,6.414,36.300
12468.942,66.365,8.552,48.400
12534.857,65.918,7.178,40.622
12599.648,64.783,8.196,46.384
12668.949,69.305,7.636,43.215
12739.650,70.694,7.636,43.215
12804.287,64.640,7.025,39.757
12871.385,67.099,8.374,47.392
12938.107,66.720,7.331,41.486
13003.983,65.875,7.025,39.757
13079.400,75.418,7.483,42.350
13156.058,76.657,6.815,38.569
13232.913,76.852,6.548,37.056
13308.394,75.480,7.636,43.215
13385.312,76.918,6.815,38.569
13453.879,68.552,6.567,37.164
13527.062,73.170,7.330,41.486
13601.716,74.680,6.681,37.813
13671.315,69.596,8.552,48.400
13736.005,64.692,6.872,38.893
13801.690,65.685,7.025,39.757
13873.461,71.766,7.941,44.943
13947.910,74.450,8.247,46.672
14024.454,76.528,7.483,42.350
14105.308,80.845,7.751,43.863
14179.694,74.379,8.094,45.807
14259.047,79.375,7.350,41.594
14334.832,75.769,7.751,43.863
14409.159,74.323,8.247,46.672
14486.951,77.791,7.216,40.838
14564.902,77.949,7.483,42.350
14632.654,67.744,7.178,40.622
14700.508,67.868,8.552,48.401
14766.193,65.675,7.025,39.758
14831.486,65.293,8.018,45.376
14898.525,67.057,7.178,40.622
14963.260,64.720,6.872,38.893
15031.208,67.964,8.552,48.401
15096.594,65.359,7.025,39.758
15164.235,67.669,7.025,39.758
15231.067,66.823,8.552,48.401
