elapsed_ms,frametime_ms,ppu_usage,spu_usage
0.091,29.187,3.326,18.865
28.764,28.664,4.463,25.318
54.010,25.245,2.801,15.886
84.150,30.138,3.151,17.872
113.801,29.648,3.151,17.872
142.803,29.000,3.151,17.872
172.624,29.818,3.151,17.872
202.237,29.612,3.151,17.872
232.332,30.089,3.326,18.865
261.734,29.405,3.151,17.872
290.704,28.968,3.151,17.872
319.574,28.872,2.976,16.879
349.366,29.788,3.151,17.872
378.494,29.129,4.726,26.808
405.502,27.005,2.801,15.886
431.226,25.723,3.151,17.872
458.831,27.600,4.726,26.808
488.142,29.311,3.151,17.872
517.409,29.267,3.151,17.872
547.682,30.271,3.151,17.872
577.328,29.639,3.151,17.872
607.004,29.679,3.326,18.865
636.537,29.531,3.151,17.872
665.376,28.840,2.976,16.879
689.898,24.519,2.801,15.886
718.811,28.916,4.726,26.808
747.353,28.538,2.801,15.886
777.037,29.682,3.151,17.872
804.611,27.573,2.801,15.886
834.016,29.401,3.151,17.872
862.391,28.376,3.151,17.872
892.850,30.457,3.151,17.872
921.418,28.567,2.976,16.879
952.046,30.625,3.326,18.865
980.948,28.901,2.976,16.879
1009.877,28.927,3.151,17.872
1038.608,28.731,4.463,25.318
1067.740,29.127,3.151,17.872
1097.266,29.527,2.976,16.879
1127.384,30.112,3.326,18.865
1156.952,29.571,2.976,16.879
1185.318,28.359,2.976,16.879
1212.912,27.598,2.976,16.879
1240.910,27.997,2.800,15.886
1269.772,28.863,2.976,16.879
1298.914,29.140,4.726,26.808
1326.354,27.434,2.800,15.886
1353.973,27.621,2.976,16.879
1385.457,31.485,3.326,18.865
1414.912,29.450,3.151,17.872
1444.757,29.845,3.151,17.872
1475.856,31.096,3.326,18.865
1507.638,31.781,3.501,19.857
1536.649,29.009,3.151,17.872
1564.482,27.831,2.800,15.886
1594.982,30.499,3.326,18.865
1622.517,27.534,3.151,17.872
1651.777,29.258,2.976,16.879
1680.357,28.576,2.976,16.879
1708.113,27.752,4.463,25.318
1737.671,29.561,3.151,17.872
1767.345,29.668,3.151,17.872
1790.446,23.102,2.625,14.893
1819.433,28.992,3.151,17.872
1848.273,28.835,4.463,25.318
1877.652,29.377,3.326,18.865
1906.833,29.177,2.975,16.879
1937.146,30.310,3.151,17.872
1966.642,29.495,3.151,17.872
1995.977,29.332,3.326,18.865
2024.227,28.254,2.800,15.886
2051.496,27.265,2.800,15.886
2078.101,26.603,4.201,23.829
2106.379,28.269,3.151,17.872
2134.191,27.819,2.800,15.886
2162.347,28.149,2.975,16.879
2191.777,29.434,3.151,17.872
2221.480,29.700,3.151,17.872
2250.162,28.681,2.975,16.879
2279.599,29.437,2.975,16.879
2309.388,29.782,3.326,18.864
2338.775,29.390,4.726,26.807
2367.181,28.405,2.975,16.879
2395.635,28.456,3.150,17.872
2424.664,29.025,2.975,16.879
2452.273,27.606,2.975,16.879
2480.013,27.740,2.800,15.886
2510.163,30.147,3.150,17.872
2538.712,28.547,4.988,28.297
2569.258,30.544,3.150,17.872
2599.722,30.465,2.494,14.148
2629.723,30.000,3.150,17.872
2658.995,29.270,4.463,25.318
2688.530,29.533,3.150,17.872
2717.321,28.786,3.150,17.872
2746.862,29.543,3.150,17.872
2776.598,29.736,3.150,17.872
2806.161,29.561,3.150,17.872
2835.843,29.682,3.150,17.872
2864.494,28.648,2.975,16.879
2892.956,28.460,2.975,16.879
