elapsed_ms,frametime_ms,ppu_usage,spu_usage
0.094,20.327,4.314,23.899
10.457,20.327,4.314,23.899
45.150,22.524,3.236,17.924
76.754,31.602,2.696,14.937
108.094,31.340,3.415,18.920
138.379,30.285,3.415,18.920
168.253,29.872,3.056,16.928
200.615,32.361,3.595,19.915
232.570,31.954,3.595,19.915
263.722,31.148,3.415,18.920
295.666,31.942,3.415,18.920
327.181,31.515,2.561,14.190
351.687,24.501,4.583,25.392
383.057,31.370,3.415,18.920
413.667,30.610,3.415,18.920
445.450,31.777,3.415,18.920
476.545,31.099,2.561,14.190
507.977,31.429,3.595,19.915
536.822,28.843,3.055,16.928
568.011,31.189,3.415,18.920
599.039,31.023,3.415,18.920
630.004,30.965,3.415,18.920
660.324,30.318,3.235,17.924
690.173,29.848,3.235,17.924
720.870,30.692,3.235,17.924
751.075,30.207,3.235,17.924
780.925,29.851,3.235,17.924
811.239,30.310,3.415,18.919
841.374,30.133,3.235,17.924
873.648,32.274,3.594,19.915
904.649,30.998,3.415,18.919
937.281,32.609,2.696,14.936
968.910,31.651,3.594,19.915
1000.317,31.404,3.415,18.919
1032.041,31.720,3.594,19.915
1063.403,31.360,3.235,17.924
1094.453,31.045,3.414,18.919
1126.035,31.588,3.594,19.915
1158.256,32.216,2.561,14.190
1189.368,31.113,3.414,18.919
1221.027,31.659,3.594,19.915
1252.740,31.712,3.414,18.919
1284.411,31.670,3.414,18.919
1316.553,32.138,2.695,14.936
1348.600,32.047,3.414,18.919
1380.509,31.902,3.594,19.915
1411.984,31.452,3.414,18.919
1443.177,31.218,3.594,19.915
1473.459,30.271,3.055,16.928
1504.445,30.987,3.594,19.915
1536.308,31.869,3.234,17.923
1570.062,33.752,2.965,16.430
1602.251,32.188,3.414,18.919
1633.104,30.853,3.414,18.919
1665.401,32.288,3.594,19.915
1697.742,32.344,2.695,14.936
1729.296,31.553,3.594,19.915
1763.324,34.026,3.773,20.911
1795.110,31.784,3.234,17.923
1828.840,33.731,2.965,16.430
1860.215,31.373,3.414,18.919
1891.637,31.420,3.414,18.919
1922.786,31.148,3.593,19.915
1954.570,31.781,3.414,18.919
1986.507,31.930,2.695,14.936
2017.523,31.009,3.234,17.923
2048.557,31.041,3.593,19.915
2079.374,30.816,3.234,17.923
2112.947,33.575,3.593,19.915
2143.505,30.549,3.773,20.911
2176.201,32.701,3.593,19.915
2207.306,31.100,2.560,14.189
2238.255,30.951,3.234,17.923
2269.598,31.341,3.593,19.915
2300.022,30.419,3.234,17.923
2332.349,32.328,3.773,20.911
2364.140,31.789,3.234,17.923
2395.504,31.358,3.593,19.915
2423.436,27.938,3.234,17.923
2454.916,31.476,3.593,19.915
2486.688,31.770,2.560,14.189
2519.304,32.616,3.593,19.915
2552.447,33.142,3.773,20.910
2583.754,31.307,3.234,17.923
2616.417,32.663,3.772,20.910
2649.357,32.914,2.695,14.936
2678.302,28.965,3.593,19.915
2709.174,30.871,3.233,17.923
2739.283,30.109,3.413,18.919
2771.070,31.785,3.233,17.923
2803.747,32.676,3.772,20.910
2835.148,31.400,3.593,19.915
2864.819,29.668,3.413,18.919
2896.171,31.353,3.413,18.919
2926.866,30.693,2.560,14.189
2958.000,31.132,3.233,17.923
2985.620,27.619,4.850,26.885
3016.979,31.357,2.694,14.936
3048.024,31.043,3.233,17.923
3079.825,31.800,3.772,20.910
3111.872,32.043,3.413,18.919
3143.881,32.010,3.413,18.919
3174.666,30.781,3.593,19.914
3207.467,32.802,2.694,14.936
3239.892,32.423,3.592,19.914
3270.535,30.639,3.233,17.923
3303.776,33.242,3.772,20.910
3334.982,31.205,3.413,18.919
3366.142,31.160,3.413,18.919
3400.452,34.307,2.694,14.936
3430.565,30.108,3.233,17.923
3461.162,30.600,3.413,18.919
3492.216,31.053,3.233,17.923
3522.448,30.231,3.233,17.923
3553.744,31.295,3.592,19.914
3586.525,32.775,2.694,14.936
3618.378,31.857,3.592,19.914
3649.986,31.606,3.413,18.919
3682.008,32.021,3.592,19.914
3710.328,28.316,3.233,17.923
3741.030,30.701,3.412,18.919
