elapsed_ms,frametime_ms,ppu_usage,spu_usage
0.100,28.758,3.153,17.000
2.084,28.758,3.153,17.000
35.232,17.564,3.895,21.000
66.159,30.929,3.338,18.000
95.743,29.578,3.524,19.000
124.526,28.788,3.153,17.000
153.980,29.453,3.338,18.000
184.467,30.476,3.338,18.000
215.481,31.020,3.523,19.000
247.287,31.806,3.523,19.000
278.385,31.097,2.642,14.250
309.508,31.120,3.523,19.000
341.008,31.501,3.709,20.000
372.525,31.515,3.523,19.000
403.698,31.172,3.523,19.000
435.222,31.523,3.337,18.000
466.293,31.069,3.523,19.000
496.881,30.588,3.337,17.999
528.323,31.440,2.642,14.250
560.686,32.362,3.708,19.999
590.304,29.617,3.523,18.999
622.383,32.076,3.708,19.999
653.586,31.204,3.522,18.999
682.330,28.742,3.522,18.999
712.800,30.463,3.152,16.999
744.977,32.180,3.893,20.999
776.516,31.534,3.522,18.999
809.912,33.398,2.920,15.749
839.997,30.084,3.337,17.999
870.787,30.784,3.337,17.999
901.847,31.060,3.337,17.999
932.627,30.785,3.522,18.999
965.733,33.103,3.707,19.999
998.040,32.304,2.780,14.999
1029.348,31.310,3.707,19.999
1061.045,31.696,3.522,18.999
1087.408,26.362,5.004,26.998
1119.027,31.617,2.780,14.999
1151.034,32.005,3.521,18.999
1182.441,31.405,3.707,19.999
1211.734,29.290,3.521,18.999
1243.534,31.802,3.521,18.999
1276.035,32.499,3.892,20.998
1307.479,31.442,3.336,17.999
1338.152,30.672,2.641,14.249
1369.445,31.293,3.521,18.998
1401.065,31.619,3.521,18.998
1431.486,30.421,3.521,18.998
1461.373,29.885,3.150,16.998
1490.502,29.128,3.335,17.998
1523.424,32.915,3.706,19.998
1554.299,30.879,3.520,18.998
1584.692,30.391,3.520,18.998
1616.020,31.327,3.335,17.998
1647.981,31.958,2.640,14.248
1677.793,29.801,3.335,17.998
1707.268,29.484,4.724,25.497
1739.448,32.177,2.779,14.998
1771.966,32.519,3.705,19.998
1801.954,29.986,3.705,19.998
1830.668,28.712,3.520,18.998
1861.945,31.275,3.520,18.998
1893.314,31.369,3.520,18.998
1925.695,32.384,3.705,19.997
1956.427,30.727,3.334,17.998
1985.391,28.964,3.149,16.998
2016.382,30.989,3.334,17.997
2044.788,28.398,3.519,18.997
2075.900,31.116,3.519,18.997
2107.114,31.215,3.519,18.997
2138.160,31.045,2.639,14.248
2167.748,29.587,4.723,25.496
2197.879,30.122,2.500,13.498
2229.384,31.508,3.704,19.997
2259.840,30.450,3.148,16.997
2290.613,30.776,3.519,18.997
2320.597,29.984,3.333,17.997
2350.682,30.084,3.148,16.997
2380.185,29.503,3.333,17.997
2411.779,31.591,3.704,19.997
2443.861,32.074,3.518,18.997
2474.453,30.597,3.518,18.997
2504.139,29.686,3.148,16.997
2536.354,32.207,3.888,20.996
2567.506,31.156,3.333,17.997
2598.014,30.506,2.777,14.997
2630.212,32.200,3.703,19.996
2661.508,31.269,3.518,18.996
2693.782,32.300,3.703,19.996
2725.321,31.537,3.518,18.996
2756.250,30.927,3.518,18.996
2788.729,32.478,2.777,14.997
2814.184,25.453,4.999,26.995
2845.441,31.256,3.517,18.996
2875.611,30.169,3.332,17.996
2906.639,31.031,3.517,18.996
2940.215,33.570,3.193,17.247
2971.175,30.959,3.517,18.996
3001.163,29.988,3.332,17.996
3032.040,30.874,3.332,17.996
3062.471,30.431,3.517,18.996
3094.391,31.917,3.517,18.996
3125.157,30.764,3.702,19.996
3156.643,31.485,3.332,17.996
3188.624,31.981,2.776,14.997
3217.513,28.886,4.720,25.494
3246.842,29.321,3.146,16.996
3276.046,29.209,3.146,16.996
3305.942,29.895,3.331,17.996
3334.423,28.480,3.146,16.996
3363.548,29.123,3.516,18.996
3395.270,31.721,3.701,19.995
3426.594,31.326,3.331,17.996
3457.148,30.551,3.701,19.995
3489.356,32.205,2.637,14.247
3521.608,32.253,3.516,18.995
3552.863,31.247,3.516,18.995
3584.816,31.953,3.516,18.995
3616.335,31.523,3.516,18.995
3647.661,31.324,3.701,19.995
3679.983,32.323,2.637,14.246
3712.499,32.513,3.700,19.995
3743.880,31.377,3.330,17.995
3775.137,31.257,3.515,18.995
3806.854,31.712,3.515,18.995
3837.528,30.677,3.515,18.995
3869.187,31.658,2.636,14.246
3899.498,30.314,3.330,17.995
3931.163,31.666,3.515,18.995
3963.578,32.409,3.885,20.994
3994.835,31.247,3.330,17.995
4026.093,31.265,3.700,19.994
4056.415,30.319,3.330,17.995
4086.142,29.729,3.330,17.995
4115.874,29.723,3.144,16.995
4139.620,23.749,2.959,15.995
4170.483,30.864,3.514,18.994
4200.981,30.495,3.514,18.994
4231.042,30.061,3.329,17.995
