elapsed_ms,frametime_ms,ppu_usage,spu_usage
0.093,30.241,3.006,16.905
30.316,30.219,3.182,17.899
61.093,30.776,2.387,13.425
92.034,30.933,3.359,18.894
124.597,32.568,3.536,19.888
156.700,32.101,3.536,19.888
188.976,32.275,3.536,19.888
221.574,32.594,2.652,14.916
252.059,30.481,3.359,18.894
283.188,31.131,3.182,17.899
314.132,30.943,3.359,18.894
345.882,31.720,3.359,18.894
377.139,31.282,3.359,18.894
407.539,30.401,3.182,17.899
436.980,29.439,3.006,16.905
469.541,32.561,3.713,20.883
500.874,31.332,3.182,17.899
532.078,31.195,2.519,14.170
557.874,25.801,4.773,26.849
590.059,32.180,3.536,19.888
620.870,30.811,3.182,17.899
652.065,31.193,2.652,14.916
681.803,29.739,3.005,16.905
713.823,32.018,3.536,19.888
743.478,29.655,3.005,16.905
774.343,30.863,3.359,18.894
804.980,30.634,3.359,18.894
835.615,30.634,3.182,17.899
864.942,29.323,3.005,16.905
897.089,32.140,3.536,19.888
931.041,33.950,2.917,16.408
962.070,31.025,3.359,18.894
993.554,31.493,3.359,18.894
1025.707,32.148,3.536,19.888
1056.968,31.261,3.182,17.899
1088.103,31.127,3.359,18.894
1118.494,30.399,3.359,18.894
1151.140,32.643,2.519,14.170
1182.366,31.223,3.536,19.888
1214.270,31.903,3.359,18.894
1246.420,32.149,3.536,19.888
1278.654,32.233,3.536,19.888
1309.014,30.358,3.182,17.899
1340.245,31.229,3.536,19.888
1372.568,32.322,2.519,14.170
1401.855,29.285,3.359,18.894
1433.189,31.334,3.182,17.899
1465.281,32.088,3.536,19.888
1496.909,31.627,3.359,18.894
1529.280,32.371,3.359,18.894
1562.407,33.123,2.652,14.916
1593.561,31.151,3.536,19.888
1625.957,32.367,3.536,19.888
1657.915,31.961,3.359,18.894
1690.569,32.678,3.536,19.888
1722.096,31.520,2.519,14.170
1752.790,30.698,3.359,18.894
1783.391,30.599,3.005,16.905
1814.893,31.499,3.536,19.888
1844.681,29.761,3.005,16.905
1876.899,32.243,3.536,19.888
1905.823,28.924,3.359,18.893
1938.138,32.309,3.536,19.888
1969.644,31.509,3.359,18.893
2001.430,31.783,2.519,14.170
2032.931,31.504,3.535,19.888
2065.820,32.884,3.359,18.893
2097.165,31.344,3.535,19.888
2128.290,31.122,3.005,16.905
2158.959,30.667,3.712,20.882
2191.640,32.680,2.652,14.916
2223.391,31.729,3.359,18.893
2256.791,33.420,3.712,20.882
2286.904,30.108,3.005,16.905
